,股票代码,公司名称,营业收入,净利润,净资产收益率(%)
1067,300118,东方日升,70.17亿,6.89亿,20.29
1068,300148,天舟文化,7.80亿,2.44亿,9.10
1069,300097,智云股份,6.02亿,9302万,7.25
1070,300179,四方达,1.67亿,2952万,3.98
1071,601566,九牧王,22.71亿,4.23亿,9.73
1072,300081,恒信东方,4.10亿,1582万,0.66
1073,300096,易联众,5.15亿,1060万,1.49
1074,300098,高新兴,13.08亿,3.16亿,8.80
1075,002403,爱仕达,25.48亿,1.37亿,7.18
1076,300050,世纪鼎利,7.36亿,1.20亿,5.71
1077,300055,万邦达,16.85亿,2.62亿,5.72
1078,300065,海兰信,7.17亿,8198万,6.72
1079,300124,汇川技术,36.60亿,9.32亿,21.49
1080,002380,科远股份,5.13亿,8249万,4.84
1081,300048,合康新能,14.17亿,1.79亿,7.47
1082,300030,阳普医疗,5.17亿,3048万,3.27
1083,300247,乐金健康,6.00亿,8563万,5.47
1084,300005,探路者,28.78亿,1.66亿,7.51
1085,300142,沃森生物,5.91亿,7046万,2.85
1086,002305,南国置业,28.99亿,4328万,1.08
1087,300058,蓝色光标,123亿,6.40亿,13.09
1088,002548,金新农,27.63亿,1.59亿,9.96
1089,300221,银禧科技,14.41亿,1.53亿,18.48
1090,002559,亚威股份,11.69亿,1.17亿,7.98
1091,002413,雷科防务,5.31亿,1.05亿,3.89
1092,601798,*ST蓝科,5.55亿,-1.37亿,-7.26
1093,300246,宝莱特,5.94亿,6714万,14.66
1094,002317,众生药业,16.92亿,4.14亿,16.20
1095,002633,申科股份,1.39亿,-2571万,-4.87
1096,300206,理邦仪器,6.98亿,2635万,2.25
1097,002378,章源钨业,13.11亿,4712万,2.44
1098,300274,阳光电源,60.04亿,5.54亿,12.60
1099,002318,久立特材,26.98亿,1.68亿,6.62
1100,002576,通达动力,8.19亿,484万,0.57
1101,002540,亚太科技,27.13亿,2.97亿,10.49
1102,601890,亚星锚链,10.22亿,5394万,1.84
1103,002271,东方雨虹,70.00亿,10.29亿,23.17
1104,300079,数码科技,14.75亿,2.29亿,6.96
1105,300108,吉药控股,7.47亿,1.86亿,10.91
1106,002282,博深工具,4.30亿,1248万,1.59
1107,300011,鼎汉技术,9.54亿,1.11亿,5.26
1108,002270,华明装备,10.37亿,2.37亿,13.39
1109,002274,华昌化工,40.19亿,3060万,1.11
1110,002231,奥维通信,4.79亿,725万,1.10
1111,002198,嘉应制药,4.50亿,5517万,5.76
1112,002197,证通电子,17.96亿,5440万,3.18
1113,002454,松芝股份,32.35亿,2.34亿,8.91
1114,300318,博晖创新,4.04亿,2360万,1.67
1115,002137,麦达数字,7.99亿,1.50亿,10.10
1116,002295,精艺股份,38.89亿,918万,0.87
1117,002192,融捷股份,2.48亿,531万,0.73
1118,002144,宏达高科,5.70亿,1.01亿,5.94
1119,002160,常铝股份,32.85亿,1.57亿,5.31
1120,002155,湖南黄金,67.81亿,1.42亿,3.90
1121,002296,辉煌科技,5.15亿,8507万,5.72
1122,002111,威海广泰,15.55亿,1.69亿,7.54
1123,002154,报喜鸟,20.08亿,-3.87亿,-14.90
1124,002057,中钢天源,9.10亿,7062万,8.58
1125,002065,东华软件,64.77亿,9.00亿,10.13
1126,300082,奥克股份,43.47亿,7634万,2.89
1127,002068,黑猫股份,43.81亿,9413万,4.68
1128,601101,昊华能源,51.03亿,-835万,-0.13
1129,002064,华峰氨纶,28.44亿,-3.04亿,-9.53
1130,002425,凯撒文化,5.20亿,1.52亿,5.30
1131,002217,合力泰,118亿,8.74亿,14.64
1132,002337,赛象科技,3.82亿,1291万,1.07
1133,002101,广东鸿图,26.78亿,1.66亿,8.80
1134,300189,神农基因,11.59亿,1704万,1.19
1135,000637,茂化实华,29.60亿,6141万,7.15
1136,600857,宁波中百,9.06亿,4250万,6.83
1137,000725,京东方A,689亿,18.83亿,2.40
1138,000716,黑芝麻,23.14亿,1632万,0.94
1139,000681,视觉中国,7.35亿,2.15亿,9.81
1140,000861,海印股份,19.94亿,2.06亿,6.93
1141,002033,丽江旅游,7.80亿,2.24亿,10.45
1142,002026,山东威达,11.81亿,1.04亿,5.25
1143,002020,京新药业,18.75亿,2.00亿,8.68
1144,600137,浪莎股份,2.69亿,1346万,3.01
1145,600090,同济堂,89.97亿,4.73亿,10.30
1146,000758,中色股份,191亿,2.96亿,6.02
1147,600771,广誉远,9.37亿,1.23亿,15.82
1148,600370,三房巷,9.77亿,4654万,3.81
1149,600537,亿晶光电,51.67亿,3.59亿,12.45
1150,000983,西山煤电,196亿,4.34亿,2.67
1151,600668,尖峰集团,23.79亿,2.85亿,12.56
1152,600297,广汇汽车,1354亿,28.03亿,11.89
1153,600262,北方股份,8.83亿,1737万,1.72
1154,600057,厦门象屿,1191亿,4.26亿,6.79
1155,000415,渤海金控,243亿,22.77亿,7.79
1156,000055,方大集团,42.04亿,6.98亿,38.83
1157,002036,联创电子,29.72亿,2.10亿,13.94
1158,600480,凌云股份,88.98亿,2.13亿,6.24
1159,600606,绿地控股,2474亿,72.07亿,13.01
1160,000829,天音控股,338亿,2.23亿,10.48
1161,600486,扬农化工,29.29亿,4.39亿,13.44
1162,600389,江山股份,47.51亿,5238万,3.93
1163,600213,亚星客车,33.96亿,6231万,63.82
1164,600202,*ST哈空,2.65亿,-1.81亿,-23.46
1165,000020,深华发A,6.19亿,546万,1.72
1166,000019,深深宝A,2.73亿,9662万,9.82
1167,000007,全新好,3886万,7802万,19.13
1168,600178,东安动力,25.38亿,7855万,4.39
1169,600539,*ST狮头,1.90亿,-1048万,-2.20
1170,600529,山东药玻,20.57亿,1.90亿,8.26
1171,002724,海洋王,9.25亿,1.11亿,7.04
1172,300608,思特奇,6.85亿,5546万,16.13
1173,300588,熙菱信息,5.40亿,4260万,16.84
1174,002873,新天药业,6.33亿,5707万,22.74
1175,300585,奥联电子,3.26亿,5110万,23.41
1176,603050,科林电气,7.94亿,6654万,11.20
1177,603803,瑞斯康达,19.99亿,2.53亿,17.13
1178,002774,快意电梯,7.82亿,9828万,23.44
1179,300597,吉大通信,4.23亿,5498万,14.12
1180,603037,凯众股份,3.26亿,8867万,22.28
1181,603538,美诺华,5.78亿,7884万,12.12
1182,300615,欣天科技,2.41亿,5741万,30.73
1183,603877,太平鸟,63.20亿,4.28亿,23.29
1184,603298,杭叉集团,53.71亿,4.03亿,19.95
1185,300711,广哈通信,2.64亿,5369万,23.03
1186,300727,润禾材料,3.01亿,3629万,17.18
1187,300710,万隆光电,3.92亿,4500万,16.50
1188,603829,洛凯股份,4.43亿,5221万,17.71
1189,300709,精研科技,7.09亿,1.62亿,49.33
1190,300720,海川智能,1.36亿,3788万,17.95
1191,300696,爱乐达,1.19亿,6818万,26.50
1192,300698,万马科技,3.71亿,3692万,22.34
1193,300723,一品红,12.51亿,1.37亿,51.92
1194,002901,大博医疗,4.63亿,2.19亿,41.87
1195,300672,国科微,4.89亿,5111万,7.57
1196,603129,春风动力,14.01亿,8827万,25.42
1197,300688,创业黑马,1.84亿,4054万,26.18
1198,300706,阿石创,1.75亿,3603万,19.50
1199,300640,德艺文创,3.53亿,4447万,41.58
1200,300660,江苏雷利,16.17亿,2.31亿,38.60
1201,300680,隆盛科技,1.96亿,3251万,16.82
1202,300641,正丹股份,9.89亿,1.34亿,28.27
1203,300649,杭州园林,1.16亿,2524万,15.18
1204,603970,中农立华,33.98亿,8172万,25.48
1205,603079,圣达生物,4.82亿,6094万,12.98
1206,002893,华通热力,8.63亿,4948万,15.78
1207,300609,汇纳科技,1.73亿,4830万,20.87
1208,300621,维业股份,15.97亿,5513万,13.11
1209,300603,立昂技术,3.63亿,3547万,14.20
1210,300637,扬帆新材,3.85亿,6026万,23.50
1211,300663,科蓝软件,6.55亿,4277万,10.38
1212,300457,赢合科技,8.50亿,1.24亿,21.72
1213,002842,翔鹭钨业,7.15亿,5711万,13.12
1214,300515,三德科技,2.09亿,3479万,10.30
1215,300561,汇金科技,2.18亿,7886万,27.99
1216,603628,清源股份,7.03亿,5775万,11.25
1217,300488,恒锋工具,2.09亿,7464万,11.75
1218,002736,国信证券,127亿,45.56亿,9.35
1219,300665,飞鹿股份,2.56亿,3665万,15.84
1220,300549,优德精密,3.64亿,5200万,21.04
1221,300473,德尔股份,6.23亿,1.10亿,7.33
1222,002777,久远银海,5.27亿,7727万,17.62
1223,300442,普丽盛,5.76亿,725万,0.74
1224,603198,迎驾贡酒,30.38亿,6.83亿,17.84
1225,300533,冰川网络,3.81亿,1.55亿,18.56
1226,300460,惠伦晶体,3.70亿,2875万,4.35
1227,002795,永和智控,4.56亿,6738万,14.48
1228,300433,蓝思科技,152亿,12.04亿,9.45
1229,300462,华铭智能,2.13亿,4857万,9.19
1230,603558,健盛集团,6.64亿,1.04亿,6.68
1231,300522,世名科技,2.75亿,6465万,16.72
1232,002788,鹭燕医药,69.83亿,1.16亿,14.82
1233,300486,东杰智能,1.99亿,-4905万,-7.47
1234,603088,宁波精达,2.34亿,2149万,4.65
1235,300490,华自科技,5.15亿,4821万,8.54
1236,300464,星徽精密,4.59亿,4184万,8.50
1237,002735,王子新材,4.74亿,3711万,7.85
1238,300384,三联虹普,2.47亿,8173万,10.07
1239,600959,江苏有线,54.22亿,8.74亿,6.98
1240,603013,亚普股份,65.56亿,3.76亿,19.44
1241,300530,达志科技,1.35亿,4808万,14.26
1242,300409,道氏技术,8.04亿,1.01亿,9.32
1243,002740,爱迪尔,11.84亿,5780万,5.74
1244,002781,奇信股份,32.90亿,1.09亿,6.89
1245,300438,鹏辉能源,12.71亿,1.39亿,15.64
1246,300527,中国应急,19.60亿,1.55亿,14.86
1247,300356,光一科技,8.14亿,6379万,4.69
1248,300369,绿盟科技,10.91亿,2.20亿,12.47
1249,300358,楚天科技,9.75亿,1.20亿,7.67
1250,002746,仙坛股份,20.95亿,2.46亿,18.63
1251,002843,泰嘉股份,2.49亿,4115万,10.53
1252,603729,龙韵股份,9.67亿,3487万,3.87
1253,300419,浩丰科技,4.66亿,6142万,4.47
1254,300399,京天利,2.88亿,1513万,3.52
1255,002718,友邦吊顶,5.08亿,1.26亿,15.73
1256,300352,北信源,4.92亿,8035万,8.25
1257,300345,红宇新材,1.99亿,1026万,1.28
1258,300311,任子行,6.63亿,1.10亿,9.32
1259,002669,康达新材,5.94亿,8263万,10.07
1260,002671,龙泉股份,7.92亿,3002万,1.62
1261,300307,慈星股份,10.98亿,1.24亿,3.21
1262,300300,汉鼎宇佑,4.37亿,3577万,2.09
1263,300287,飞利信,20.38亿,3.40亿,7.42
1264,300276,三丰智能,3.28亿,1486万,2.48
1265,300035,中科电气,1.63亿,2272万,2.78
1266,300075,数字政通,9.67亿,1.31亿,9.52
1267,000566,海南海药,15.44亿,1.65亿,4.88
1268,600872,中炬高新,31.58亿,3.62亿,13.64
1269,600589,广东榕泰,14.37亿,1.01亿,3.53
1270,300265,通光线缆,14.53亿,1.26亿,13.70
1271,002602,世纪华通,34.56亿,5.03亿,11.96
1272,002605,姚记扑克,7.13亿,9746万,8.52
1273,002676,顺威股份,12.99亿,3080万,2.88
1274,002585,双星新材,25.53亿,1.33亿,2.52
1275,300249,依米康,9.73亿,4443万,6.24
1276,300326,凯利泰,5.51亿,1.59亿,10.35
1277,601567,三星医疗,49.22亿,7.94亿,15.30
1278,300182,捷成股份,32.78亿,9.61亿,12.59
1279,300183,东软载波,9.84亿,3.56亿,14.62
1280,002555,三七互娱,52.48亿,10.70亿,26.56
1281,300166,东方国信,12.78亿,3.28亿,10.27
1282,002509,天广中茂,24.25亿,4.21亿,9.81
1283,300137,先河环保,7.90亿,1.05亿,7.36
1284,300159,新研股份,17.91亿,2.51亿,4.39
1285,601098,中南传媒,111亿,18.05亿,14.98
1286,300109,新开源,4.01亿,8004万,6.70
1287,300099,精准信息,2.30亿,2991万,3.19
1288,300100,双林股份,33.04亿,3.27亿,14.35
1289,300214,日科化学,15.47亿,7998万,5.94
1290,300085,银之杰,9.38亿,8080万,8.66
1291,300272,开能环保,6.43亿,9025万,14.00
1292,300086,康芝药业,4.71亿,4616万,2.57
1293,300069,金利华电,3.37亿,2389万,4.80
1294,002442,龙星化工,18.43亿,3082万,2.88
1295,300061,康旗股份,10.01亿,1.09亿,15.24
1296,002330,得利斯,15.76亿,903万,0.75
1297,002306,*ST云网,1.00亿,-5408万,-701.35
1298,300025,华星创业,13.10亿,7498万,8.69
1299,300203,聚光科技,23.49亿,4.02亿,15.87
1300,002476,宝莫股份,8.98亿,1483万,1.48
1301,300279,和晶科技,13.26亿,6850万,5.46
1302,002336,人人乐,102亿,6048万,2.66
1303,601218,吉鑫科技,15.57亿,1.17亿,4.61
1304,300054,鼎龙股份,13.06亿,2.40亿,12.85
1305,002663,普邦股份,27.19亿,1.05亿,2.44
1306,002299,圣农发展,91.63亿,7.63亿,12.94
1307,002224,三力士,8.36亿,2.26亿,15.01
1308,002328,新朋股份,39.61亿,9541万,4.17
1309,002073,软控股份,19.33亿,-7.71亿,-18.74
1310,300040,九洲电气,13.19亿,1.31亿,7.62
1311,000703,恒逸石化,324亿,8.30亿,11.41
1312,000869,张裕A,47.18亿,9.82亿,12.55
1313,600776,东方通信,19.80亿,9163万,3.09
1314,000815,美利云,5.87亿,353万,0.27
1315,000967,盈峰环境,34.07亿,2.46亿,7.22
1316,000912,*ST天化,30.59亿,-6.37亿,-148.13
1317,600226,瀚叶股份,10.05亿,2.36亿,15.20
1318,000012,南玻A,89.74亿,7.98亿,10.33
1319,300386,飞天诚信,8.89亿,1.20亿,7.81
1320,300645,正元智慧,3.63亿,4575万,14.32
1321,300675,建科院,3.46亿,3154万,11.51
1322,603269,海鸥股份,5.39亿,3757万,9.17
1323,300583,赛托生物,5.68亿,1.01亿,19.12
1324,603040,新坐标,1.58亿,5548万,21.82
1325,300571,平治信息,4.69亿,4843万,33.43
1326,002861,瀛通通讯,6.06亿,1.04亿,20.07
1327,300587,天铁股份,2.90亿,7053万,15.83
1328,603388,元成股份,5.46亿,5304万,13.78
1329,300657,弘信电子,10.48亿,4537万,10.04
1330,603259,药明康德,61.16亿,9.75亿,29.10
1331,300718,长盛轴承,4.04亿,8075万,17.40
1332,603661,恒林股份,17.23亿,2.64亿,51.14
1333,002913,奥士康,13.12亿,1.90亿,27.37
1334,002907,华森制药,5.52亿,9571万,23.14
1335,300730,科创信息,2.71亿,3749万,20.87
1336,603083,剑桥科技,19.98亿,6632万,11.13
1337,300712,永福股份,4.45亿,7330万,19.15
1338,002898,赛隆药业,2.56亿,6125万,25.65
1339,300693,盛弘股份,4.47亿,6386万,29.50
1340,300666,江丰电子,4.43亿,5494万,20.96
1341,603809,豪能股份,6.44亿,1.26亿,17.58
1342,300715,凯伦股份,2.69亿,4024万,30.32
1343,002886,沃特股份,6.31亿,5516万,16.77
1344,002884,凌霄泵业,8.15亿,1.50亿,25.66
1345,300661,圣邦股份,4.52亿,8069万,34.50
1346,300551,古鳌科技,2.63亿,3801万,11.68
1347,603886,元祖股份,15.92亿,1.25亿,26.80
1348,300468,四方精创,3.67亿,7563万,9.37
1349,601966,玲珑轮胎,105亿,10.10亿,16.34
1350,002832,比音勒芬,8.42亿,1.33亿,22.35
1351,300494,盛天网络,3.44亿,1.10亿,12.90
1352,300471,厚普股份,13.01亿,1.67亿,10.87
1353,300407,凯发电气,7.73亿,1.22亿,14.68
1354,603188,亚邦股份,22.88亿,6.55亿,19.99
1355,603789,星光农机,5.21亿,3321万,3.14
1356,300391,康跃科技,2.35亿,422万,1.17
1357,002708,光洋股份,11.12亿,6451万,4.76
1358,300387,富邦股份,4.97亿,8531万,12.60
1359,002769,普路通,35.95亿,1.91亿,17.37
1360,002830,名雕股份,6.91亿,5058万,15.85
1361,300340,科恒股份,7.87亿,3359万,3.96
1362,300336,新文化,11.13亿,2.65亿,9.73
1363,002625,光启技术,4.22亿,6594万,11.69
1364,002530,金财互联,4.84亿,4656万,4.84
1365,300236,上海新阳,4.14亿,5440万,4.74
1366,002627,宜昌交运,18.45亿,5105万,5.51
1367,300168,万达信息,20.75亿,2.38亿,11.30
1368,300165,天瑞仪器,4.30亿,5574万,3.70
1369,002487,大金重工,9.60亿,7138万,4.27
1370,002527,新时达,27.27亿,1.71亿,6.74
1371,300133,华策影视,44.45亿,4.78亿,7.79
1372,300089,文化长城,4.52亿,1.37亿,12.40
1373,300006,莱美药业,9.90亿,698万,0.41
1374,002415,海康威视,319亿,74.24亿,34.58
1375,300053,欧比特,5.60亿,8459万,6.31
1376,002498,汉缆股份,41.38亿,4.17亿,9.74
1377,002588,史丹利,62.37亿,5.13亿,13.44
1378,002531,天顺风能,23.08亿,4.06亿,14.67
1379,002567,唐人神,109亿,2.01亿,7.83
1380,601599,鹿港文化,35.89亿,1.79亿,7.32
1381,002557,洽洽食品,35.13亿,3.54亿,12.26
1382,601877,正泰电器,202亿,21.85亿,20.62
1383,002418,康盛股份,28.07亿,1.91亿,9.57
1384,300070,碧水源,88.92亿,18.46亿,12.80
1385,002467,二六三,8.36亿,-3.78亿,-18.96
1386,002443,金洲管道,26.38亿,6282万,3.17
1387,601999,出版传媒,17.55亿,1.35亿,7.12
1388,300303,聚飞光电,15.09亿,1.55亿,8.82
1389,002100,天康生物,44.44亿,3.93亿,15.82
1390,002097,山河智能,19.92亿,6692万,2.89
1391,002141,贤丰控股,8.74亿,843万,0.87
1392,002055,得润电子,45.84亿,3868万,2.17
1393,002088,鲁阳节能,11.90亿,1.05亿,6.37
1394,300077,国民技术,7.06亿,1.01亿,3.52
1395,000503,国新健康,2.17亿,2802万,2.02
1396,600880,博瑞传播,10.06亿,6014万,1.67
1397,600865,百大集团,10.71亿,9244万,6.04
1398,000667,美好置业,52.05亿,6.68亿,10.70
1399,000607,华媒控股,18.32亿,2.25亿,13.60
1400,600851,海欣股份,10.12亿,8997万,2.06
1401,000751,锌业股份,47.13亿,1.34亿,6.42
1402,000750,国海证券,38.38亿,10.16亿,7.56
1403,000735,罗牛山,8.91亿,7988万,2.68
1404,000563,陕国投A,10.14亿,5.15亿,6.79
1405,600150,*ST船舶,215亿,-26.04亿,-15.42
1406,600702,舍得酒业,14.62亿,8020万,3.51
1407,600129,太极集团,79.52亿,8.56亿,76.23
1408,600126,杭钢股份,197亿,7.25亿,6.35
1409,600100,同方股份,272亿,43.02亿,19.99
1410,600781,辅仁药业,50.13亿,3.49亿,16.35
1411,600773,西藏城投,27.77亿,7490万,2.65
1412,600770,综艺股份,9.21亿,5123万,1.52
1413,600330,天通股份,16.92亿,1.10亿,3.10
1414,600679,上海凤凰,6.30亿,5289万,4.25
1415,600004,白云机场,61.67亿,13.94亿,13.53
1416,600408,*ST安泰,33.85亿,-5.82亿,-46.36
1417,000997,新大陆,35.45亿,4.61亿,18.77
1418,600662,强生控股,50.05亿,1.84亿,5.71
1419,600637,东方明珠,194亿,29.34亿,11.42
1420,600281,太化股份,15.81亿,3293万,6.16
1421,600231,凌钢股份,145亿,1.34亿,2.60
1422,600545,卓郎智能,63.53亿,4.75亿,20.95
1423,600033,福建高速,25.28亿,6.71亿,8.14
1424,000411,英特集团,173亿,8685万,12.12
1425,002047,宝鹰股份,68.16亿,3.40亿,12.99
1426,600184,光电股份,22.11亿,2961万,1.32
1427,600425,青松建化,18.02亿,-5.76亿,-13.43
1428,600624,复旦复华,6.71亿,3815万,3.54
1429,600603,广汇物流,6.46亿,2.44亿,5.34
1430,000831,五矿稀土,4.48亿,1859万,0.85
1431,000823,超声电子,35.33亿,1.87亿,6.41
1432,000821,京山轻机,12.82亿,8536万,5.03
1433,000813,德展健康,14.43亿,6.62亿,35.71
1434,600566,济川药业,46.78亿,9.34亿,29.95
1435,000931,中关村,14.79亿,2736万,3.27
1436,600371,万向德农,3.19亿,5491万,13.59
1437,600209,*ST罗顿,1.53亿,-4594万,-6.58
1438,000005,世纪星源,4.82亿,1.09亿,8.94
1439,600180,瑞茂通,212亿,5.31亿,12.09
1440,600533,栖霞建设,29.04亿,1.95亿,4.97
1441,600530,交大昂立,2.69亿,1.37亿,7.84
1442,000788,北大医药,20.70亿,1256万,1.10
1443,002847,盐津铺子,6.83亿,8566万,30.40
1444,000166,申万宏源,147亿,54.09亿,10.59
1445,603908,牧高笛,4.31亿,4749万,26.00
1446,300707,威唐工业,3.17亿,5444万,24.86
1447,603506,南都物业,5.78亿,6296万,38.93
1448,300654,世纪天鸿,3.80亿,3132万,13.48
1449,603507,振江股份,8.23亿,1.45亿,32.06
1450,603533,掌阅科技,11.98亿,7721万,11.16
1451,300679,电连技术,13.92亿,3.59亿,41.63
1452,002885,京泉华,8.99亿,6002万,18.77
1453,603919,金徽酒,12.77亿,2.22亿,16.28
1454,601229,上海银行,344亿,143亿,14.35
1455,603505,金石资源,2.83亿,5020万,11.33
1456,300542,新晨科技,4.31亿,3440万,8.04
1457,603319,湘油泵,5.57亿,5632万,14.01
1458,300461,田中精机,2.13亿,1336万,4.49
1459,603222,济民制药,4.50亿,4089万,5.56
1460,300410,正业科技,6.00亿,7284万,9.18
1461,002806,华锋股份,3.72亿,2627万,9.35
1462,603189,网达软件,2.24亿,7270万,15.49
1463,603996,中新科技,41.88亿,1.18亿,8.59
1464,300417,南华仪器,1.75亿,3512万,9.16
1465,300435,中泰股份,3.37亿,5687万,8.53
1466,300521,爱司凯,1.85亿,4667万,13.42
1467,300390,天华超净,5.91亿,1607万,2.01
1468,300360,炬华科技,11.94亿,2.55亿,21.63
1469,002716,金贵银业,78.52亿,1.45亿,7.12
1470,300396,迪瑞医疗,7.59亿,1.25亿,12.01
1471,300729,乐歌股份,4.88亿,6008万,20.09
1472,002698,博实股份,6.28亿,1.10亿,6.18
1473,002694,顾地科技,15.31亿,3978万,4.14
1474,603111,康尼机电,20.10亿,2.40亿,20.76
1475,300335,迪森股份,10.61亿,1.28亿,10.31
1476,002223,鱼跃医疗,26.40亿,5.00亿,14.31
1477,002242,九阳股份,73.15亿,6.98亿,21.36
1478,000548,湖南投资,2.11亿,5868万,3.88
1479,000417,合肥百货,97.36亿,2.83亿,8.15
1480,600130,波导股份,31.90亿,3081万,3.14
1481,600086,东方金钰,65.92亿,2.51亿,8.71
1482,300250,初灵信息,4.51亿,1.36亿,9.70
1483,002678,珠江钢琴,15.66亿,1.51亿,7.75
1484,300202,聚龙股份,9.30亿,3.12亿,18.16
1485,300219,鸿利智汇,22.58亿,1.38亿,10.40
1486,300210,森远股份,4.58亿,7647万,6.23
1487,002574,明牌珠宝,33.50亿,4371万,1.43
1488,300184,力源信息,15.93亿,4735万,5.63
1489,300180,华峰超纤,14.39亿,1.01亿,4.31
1490,300174,元力股份,6.53亿,4255万,7.96
1491,300157,恒泰艾普,13.52亿,8495万,2.69
1492,002512,达华智能,35.01亿,1.59亿,5.85
1493,300158,振东制药,32.83亿,2.03亿,6.26
1494,603123,翠微股份,53.80亿,1.12亿,3.87
1495,300251,光线传媒,17.31亿,7.41亿,10.67
1496,002641,永高股份,37.67亿,2.15亿,8.76
1497,002390,信邦制药,51.57亿,2.46亿,4.25
1498,002394,联发股份,37.39亿,3.94亿,14.19
1499,002370,亚太药业,8.63亿,1.25亿,10.82
1500,601801,皖新传媒,75.94亿,10.59亿,17.22
1501,300015,爱尔眼科,40.00亿,5.57亿,21.15
1502,002327,富安娜,23.12亿,4.39亿,15.74
1503,601216,君正集团,57.14亿,15.84亿,12.21
1504,002431,棕榈股份,39.06亿,1.21亿,2.87
1505,601179,中国西电,142亿,11.28亿,6.07
1506,002475,立讯精密,138亿,11.57亿,16.09
1507,002580,圣阳股份,15.52亿,5386万,4.65
1508,300088,长信科技,85.42亿,3.84亿,10.42
1509,002363,隆基机械,14.72亿,6016万,3.42
1510,300072,三聚环保,175亿,16.17亿,29.73
1511,300200,高盟新材,5.28亿,5685万,7.36
1512,002402,和而泰,13.46亿,1.20亿,11.62
1513,002316,亚联发展,7.02亿,254万,0.30
1514,300032,金龙机电,33.76亿,1.36亿,4.25
1515,002478,常宝股份,22.05亿,1.10亿,3.69
1516,601789,宁波建工,137亿,1.95亿,8.15
1517,002311,海大集团,272亿,8.56亿,16.17
1518,300261,雅本化学,6.62亿,1621万,1.68
1519,002613,北玻股份,8.77亿,2410万,1.61
1520,002283,天润曲轴,18.22亿,1.94亿,5.62
1521,002550,千红制药,7.76亿,2.24亿,9.63
1522,002450,康得新,92.33亿,19.63亿,17.32
1523,002273,水晶光电,16.80亿,2.54亿,9.10
1524,002407,多氟多,28.71亿,4.78亿,20.84
1525,002213,特尔佳,1.51亿,798万,2.26
1526,002183,怡亚通,583亿,5.19亿,9.99
1527,002165,红宝丽,18.34亿,1.27亿,9.65
1528,002216,三全食品,47.81亿,3947万,2.06
1529,002386,天原集团,125亿,5514万,1.37
1530,002082,万邦德,91.83亿,6974万,5.16
1531,002287,奇正藏药,9.68亿,2.90亿,17.47
1532,002195,二三四五,17.42亿,6.35亿,10.22
1533,002196,方正电机,10.49亿,1.18亿,5.17
1534,002275,桂林三金,15.25亿,3.94亿,16.33
1535,002153,石基信息,26.63亿,3.89亿,8.09
1536,300095,华伍股份,5.94亿,4643万,4.28
1537,000519,中兵红箭,37.82亿,1.38亿,2.47
1538,000657,中钨高新,51.96亿,1330万,0.45
1539,000720,*ST新能,26.60亿,-8743万,-8.96
1540,000718,苏宁环球,82.47亿,10.71亿,12.54
1541,000709,河钢股份,746亿,15.55亿,3.52
1542,000688,建新矿业,11.14亿,2.34亿,14.47
1543,000545,金浦钛业,10.46亿,1.21亿,6.58
1544,000885,同力水泥,44.56亿,4.71亿,9.14
1545,000882,华联股份,10.17亿,1.16亿,1.88
1546,600890,中房股份,1083万,-4202万,-13.69
1547,600732,ST新梅,2.00亿,1955万,5.26
1548,002015,霞客环保,3.80亿,-4124万,-13.31
1549,600981,汇鸿集团,359亿,6.70亿,8.44
1550,002006,精功科技,6.98亿,6286万,7.00
1551,600706,曲江文旅,10.48亿,5340万,6.21
1552,600703,三安光电,62.73亿,21.67亿,12.95
1553,600111,北方稀土,51.13亿,9084万,1.09
1554,600108,亚盛集团,20.69亿,7546万,1.59
1555,600097,开创国际,11.49亿,787万,0.98
1556,600774,汉商集团,9.49亿,1164万,2.04
1557,600766,园城黄金,1086万,315万,6.42
1558,600513,联环药业,6.05亿,6269万,7.82
1559,000989,九芝堂,26.74亿,6.52亿,16.56
1560,000985,大庆华科,10.33亿,3334万,6.67
1561,600410,华胜天成,48.00亿,3580万,1.20
1562,002181,粤传媒,10.21亿,1.90亿,5.14
1563,600636,三爱富,47.37亿,-3.08亿,-11.19
1564,600229,城市传媒,17.74亿,2.72亿,13.54
1565,600446,金证股份,36.66亿,2.35亿,17.13
1566,600072,中船科技,53.04亿,-4293万,-1.52
1567,600010,包钢股份,310亿,8503万,0.18
1568,000153,丰原药业,20.34亿,4584万,3.98
1569,000088,盐田港,2.84亿,3.52亿,6.18
1570,002041,登海种业,16.03亿,4.42亿,17.93
1571,600475,华光股份,46.93亿,6.43亿,14.20
1572,600595,中孚实业,139亿,5800万,1.21
1573,000825,太钢不锈,568亿,11.51亿,5.25
1574,002673,西部证券,34.06亿,11.25亿,9.20
1575,600552,凯盛科技,31.07亿,7558万,3.29
1576,600551,时代出版,67.67亿,4.03亿,8.65
1577,000950,*ST建峰,234亿,2.64亿,4.71
1578,000925,众合科技,12.06亿,-1.09亿,-9.24
1579,000913,钱江摩托,22.58亿,3.28亿,15.21
1580,000908,景峰医药,26.41亿,3.40亿,15.08
1581,000906,浙商中拓,330亿,1.25亿,7.63
1582,000900,现代投资,95.24亿,8.22亿,11.20
1583,001896,豫能控股,69.51亿,4.73亿,8.79
1584,600195,中牧股份,39.74亿,3.34亿,10.32
1585,000023,深天地A,10.10亿,995万,2.58
1586,600160,巨化股份,101亿,1.51亿,1.89
