,股票代码,公司名称,营业收入,净利润,净资产收益率(%)
1069,300097,智云股份,9.13亿,1.70亿,10.75
1070,300179,四方达,3.14亿,6157万,7.94
1071,601566,九牧王,25.65亿,4.94亿,10.20
1072,300081,恒信东方,4.31亿,9414万,4.95
1073,300096,易联众,6.26亿,1812万,2.52
1074,300098,高新兴,22.37亿,4.08亿,10.31
1075,002403,爱仕达,30.72亿,1.73亿,8.01
1076,300050,世纪鼎利,8.85亿,1.12亿,4.65
1077,300055,万邦达,20.71亿,3.05亿,5.41
1078,300065,海兰信,8.05亿,1.03亿,8.33
1079,300124,汇川技术,47.77亿,10.60亿,20.98
1080,002380,科远股份,5.91亿,1.09亿,5.44
1081,300048,合康新能,13.51亿,6760万,2.74
1082,300030,阳普医疗,5.50亿,1116万,1.17
1083,300247,乐金健康,12.18亿,6800万,2.91
1084,300005,探路者,30.34亿,-8485万,-3.19
1085,300142,沃森生物,6.68亿,-5.37亿,-18.13
1086,002305,南国置业,31.66亿,5737万,1.27
1087,300058,蓝色光标,152亿,2.22亿,3.35
1088,002548,金新农,30.61亿,6766万,4.11
1089,300221,银禧科技,25.63亿,2.19亿,11.08
1090,002559,亚威股份,14.39亿,9471万,6.02
1091,002413,雷科防务,7.67亿,1.23亿,3.47
1092,601798,*ST蓝科,7.52亿,-8720万,-4.90
1093,300246,宝莱特,7.11亿,5755万,11.75
1094,002317,众生药业,19.64亿,4.20亿,11.87
1095,002633,申科股份,1.74亿,541万,1.04
1096,300206,理邦仪器,8.43亿,4377万,3.61
1097,002378,章源钨业,18.31亿,3142万,1.61
1098,300274,阳光电源,88.86亿,10.24亿,15.47
1099,002318,久立特材,28.33亿,1.34亿,5.02
1100,002576,通达动力,10.85亿,392万,0.46
1101,002540,亚太科技,34.07亿,3.04亿,9.52
1102,601890,亚星锚链,10.19亿,3318万,1.13
1103,002271,东方雨虹,103亿,12.39亿,21.91
1104,300079,数码科技,13.50亿,3650万,1.04
1105,300108,吉药控股,7.00亿,2.02亿,10.86
1106,002282,博深工具,5.92亿,5108万,5.69
1107,300011,鼎汉技术,12.37亿,7373万,3.19
1108,002270,华明装备,18.09亿,3.06亿,15.14
1109,002274,华昌化工,53.19亿,5731万,2.12
1110,002231,奥维通信,5.03亿,956万,1.40
1111,002198,嘉应制药,4.68亿,-2.15亿,-24.62
1112,002197,证通电子,16.83亿,4310万,1.57
1113,002454,松芝股份,41.72亿,3.66亿,12.87
1114,300318,博晖创新,4.44亿,3885万,2.70
1115,002137,麦达数字,9.36亿,7533万,4.55
1116,002295,精艺股份,54.52亿,5883万,5.35
1117,002192,融捷股份,2.79亿,3618万,4.81
1118,002144,宏达高科,6.35亿,9655万,5.70
1119,002160,常铝股份,40.64亿,1.71亿,5.24
1120,002155,湖南黄金,103亿,3.02亿,6.82
1121,002296,辉煌科技,5.47亿,-1.52亿,-10.36
1122,002111,威海广泰,18.04亿,1.13亿,4.26
1123,002154,报喜鸟,26.01亿,2593万,1.06
1124,002057,中钢天源,11.57亿,1.36亿,11.49
1125,002065,东华软件,72.90亿,6.64亿,7.49
1126,300082,奥克股份,56.99亿,2.09亿,7.59
1127,002068,黑猫股份,69.47亿,4.81亿,18.90
1128,601101,昊华能源,55.76亿,6.25亿,8.99
1129,002064,华峰氨纶,41.50亿,3.85亿,12.02
1130,002425,凯撒文化,7.04亿,2.55亿,7.20
1131,002217,合力泰,151亿,11.79亿,12.21
1132,002337,赛象科技,5.71亿,1450万,1.20
1133,002101,广东鸿图,50.03亿,2.91亿,8.15
1134,300189,神农基因,4.51亿,-1635万,-1.15
1135,000637,茂化实华,44.08亿,9938万,11.08
1136,600857,宁波中百,9.78亿,-4.57亿,-113.84
1137,000725,京东方A,938亿,75.68亿,9.25
1138,000716,黑芝麻,27.72亿,1.11亿,6.36
1139,000681,视觉中国,8.15亿,2.91亿,11.95
1140,000861,海印股份,25.61亿,2.30亿,7.27
1141,002033,丽江旅游,6.87亿,2.04亿,9.10
1142,002026,山东威达,14.69亿,1.26亿,5.47
1143,002020,京新药业,22.19亿,2.64亿,9.17
1144,600137,浪莎股份,3.43亿,2295万,4.93
1145,600090,同济堂,98.55亿,5.15亿,9.11
1146,000758,中色股份,154亿,2.01亿,3.94
1147,600771,广誉远,11.69亿,2.37亿,12.96
1148,600370,三房巷,10.66亿,4409万,3.51
1149,600537,亿晶光电,41.38亿,4867万,1.42
1150,000983,西山煤电,287亿,15.69亿,9.14
1151,600668,尖峰集团,28.27亿,3.48亿,13.94
1152,600297,广汇汽车,1607亿,38.84亿,15.05
1153,600262,北方股份,8.90亿,3743万,3.62
1154,600057,厦门象屿,2033亿,7.14亿,9.04
1155,000415,渤海金控,359亿,26.30亿,8.37
1156,000055,方大集团,29.47亿,11.44亿,41.53
1157,002036,联创电子,50.54亿,2.84亿,16.33
1158,600480,凌云股份,118亿,3.31亿,9.07
1159,600606,绿地控股,2904亿,90.38亿,15.21
1160,000829,天音控股,396亿,2.34亿,9.69
1161,600486,扬农化工,44.38亿,5.75亿,15.71
1162,600389,江山股份,36.41亿,2.49亿,16.83
1163,600213,亚星客车,23.87亿,4282万,28.17
1164,600202,*ST哈空,2.73亿,-8752万,-13.69
1165,000020,深华发A,8.58亿,97.44万,0.30
1166,000019,深深宝A,3.16亿,-5409万,-5.46
1167,000007,全新好,3964万,1645万,4.34
1168,600178,东安动力,18.12亿,4273万,2.31
1169,600539,*ST狮头,7702万,-5073万,-11.39
1170,600529,山东药玻,23.30亿,2.63亿,8.36
1171,002724,海洋王,10.97亿,1.52亿,8.98
1172,300608,思特奇,7.40亿,6545万,11.13
1173,300588,熙菱信息,7.98亿,8067万,23.65
1174,002873,新天药业,6.82亿,6612万,13.98
1175,300585,奥联电子,3.95亿,5885万,13.55
1176,603050,科林电气,9.69亿,7276万,8.45
1177,603803,瑞斯康达,21.16亿,1.99亿,9.32
1178,002774,快意电梯,7.49亿,7498万,8.87
1179,300597,吉大通信,4.39亿,4189万,6.12
1180,603037,凯众股份,4.50亿,1.14亿,16.05
1181,603538,美诺华,6.05亿,4468万,4.47
1182,300615,欣天科技,2.33亿,3147万,7.58
1183,603877,太平鸟,71.42亿,4.56亿,14.78
1184,603298,杭叉集团,70.04亿,4.75亿,14.25
1185,300711,广哈通信,2.61亿,5529万,17.60
1186,300727,润禾材料,4.61亿,4819万,17.00
1187,300710,万隆光电,4.18亿,4678万,13.08
1188,603829,洛凯股份,4.86亿,5365万,14.21
1189,300709,精研科技,9.22亿,1.55亿,34.53
1190,300720,海川智能,1.51亿,3815万,15.23
1191,300696,爱乐达,1.36亿,7364万,17.09
1192,300698,万马科技,3.41亿,2734万,10.78
1193,300723,一品红,13.80亿,1.57亿,33.84
1194,002901,大博医疗,5.94亿,2.96亿,37.76
1195,300672,国科微,4.12亿,5264万,6.40
1196,603129,春风动力,18.18亿,9741万,16.92
1197,300688,创业黑马,1.85亿,4717万,18.84
1198,300706,阿石创,2.36亿,4093万,15.48
1199,300640,德艺文创,4.71亿,3566万,16.75
1200,300660,江苏雷利,20.23亿,2.18亿,15.42
1201,300680,隆盛科技,1.50亿,1828万,7.02
1202,300641,正丹股份,11.70亿,1.08亿,13.00
1203,300649,杭州园林,1.84亿,3474万,13.64
1204,603970,中农立华,35.03亿,9033万,22.63
1205,603079,圣达生物,5.09亿,7261万,12.93
1206,002893,华通热力,9.15亿,5221万,11.00
1207,300609,汇纳科技,2.03亿,5910万,13.98
1208,300621,维业股份,19.58亿,7878万,11.53
1209,300603,立昂技术,9.73亿,8037万,21.04
1210,300637,扬帆新材,4.36亿,6521万,14.17
1211,300663,科蓝软件,6.70亿,4008万,7.00
1212,300457,赢合科技,15.86亿,2.21亿,16.08
1213,002842,翔鹭钨业,9.76亿,6888万,9.53
1214,300515,三德科技,2.06亿,2381万,5.30
1215,300561,汇金科技,2.42亿,7972万,12.37
1216,603628,清源股份,7.83亿,4912万,5.55
1217,300488,恒锋工具,3.24亿,9605万,11.81
1218,002736,国信证券,119亿,45.75亿,9.53
1219,300665,飞鹿股份,2.84亿,3065万,9.00
1220,300549,优德精密,4.61亿,7571万,16.18
1221,300473,德尔股份,25.41亿,1.31亿,7.60
1222,002777,久远银海,6.90亿,9080万,18.81
1223,300442,普丽盛,6.94亿,875万,0.90
1224,603198,迎驾贡酒,31.38亿,6.67亿,16.90
1225,300533,冰川网络,2.96亿,9702万,6.48
1226,300460,惠伦晶体,3.63亿,2336万,3.46
1227,002795,永和智控,5.47亿,5803万,9.60
1228,300433,蓝思科技,237亿,20.47亿,13.77
1229,300462,华铭智能,2.41亿,4523万,7.93
1230,603558,健盛集团,11.38亿,1.32亿,6.23
1231,300522,世名科技,2.83亿,5342万,9.31
1232,002788,鹭燕医药,83.38亿,1.31亿,9.02
1233,300486,东杰智能,5.08亿,3655万,5.69
1234,603088,宁波精达,3.08亿,3145万,6.55
1235,300490,华自科技,6.21亿,5712万,8.77
1236,300464,星徽精密,5.26亿,1509万,2.98
1237,002735,王子新材,5.98亿,3864万,7.64
1238,300384,三联虹普,2.93亿,9033万,6.79
1239,600959,江苏有线,80.95亿,7.83亿,5.95
1240,603013,亚普股份,70.75亿,3.35亿,16.54
1241,300530,达志科技,1.40亿,5412万,11.24
1242,300409,道氏技术,16.96亿,1.52亿,12.41
1243,002740,爱迪尔,18.43亿,6034万,2.90
1244,002781,奇信股份,39.16亿,1.50亿,8.78
1245,300438,鹏辉能源,20.98亿,2.51亿,14.73
1246,300527,中国应急,22.04亿,1.93亿,10.25
1247,300356,光一科技,5.40亿,-3.92亿,-32.12
1248,300369,绿盟科技,12.55亿,1.52亿,6.48
1249,300358,楚天科技,12.80亿,1.60亿,9.13
1250,002746,仙坛股份,21.64亿,1.02亿,4.85
1251,002843,泰嘉股份,3.00亿,5067万,8.80
1252,603729,龙韵股份,12.36亿,4149万,4.97
1253,300419,浩丰科技,5.48亿,5904万,4.00
1254,300399,京天利,3.22亿,-2468万,-5.88
1255,002718,友邦吊顶,6.68亿,1.29亿,12.04
1256,300352,北信源,5.15亿,9145万,4.20
1257,300345,红宇新材,1.51亿,-4990万,-6.54
1258,300311,任子行,10.77亿,1.49亿,11.94
1259,002669,康达新材,5.50亿,4378万,2.70
1260,002671,龙泉股份,9.77亿,5358万,2.58
1261,300307,慈星股份,14.04亿,2.39亿,6.00
1262,300300,汉鼎宇佑,4.04亿,8514万,3.83
1263,300287,飞利信,22.21亿,4.04亿,7.16
1264,300276,三丰智能,6.25亿,6474万,8.34
1265,300035,中科电气,4.21亿,4748万,4.37
1266,300075,数字政通,12.03亿,1.70亿,10.27
1267,000566,海南海药,18.25亿,8663万,1.64
1268,600872,中炬高新,36.09亿,4.53亿,15.21
1269,600589,广东榕泰,16.43亿,1.34亿,4.44
1270,300265,通光线缆,15.16亿,4231万,4.60
1271,002602,世纪华通,34.91亿,7.83亿,16.43
1272,002605,姚记扑克,6.63亿,7683万,4.98
1273,002676,顺威股份,15.55亿,-4804万,-4.55
1274,002585,双星新材,30.23亿,7465万,1.09
1275,300249,依米康,12.47亿,9095万,12.31
1276,300326,凯利泰,8.02亿,1.95亿,10.09
1277,601567,三星医疗,53.68亿,8.91亿,12.35
1278,300182,捷成股份,43.66亿,10.74亿,11.32
1279,300183,东软载波,9.13亿,2.38亿,9.21
1280,002555,三七互娱,61.89亿,16.21亿,28.12
1281,300166,东方国信,15.06亿,4.31亿,10.28
1282,002509,天广中茂,35.19亿,6.08亿,12.74
1283,300137,先河环保,10.43亿,1.88亿,12.19
1284,300159,新研股份,18.54亿,4.05亿,6.65
1285,601098,中南传媒,104亿,15.13亿,11.69
1286,300109,新开源,4.89亿,9282万,7.36
1287,300099,精准信息,4.23亿,1.02亿,6.09
1288,300100,双林股份,42.79亿,1.82亿,6.96
1289,300214,日科化学,21.03亿,9509万,6.52
1290,300085,银之杰,11.48亿,2224万,1.99
1291,300272,开能环保,7.08亿,5801万,7.90
1292,300086,康芝药业,4.81亿,5020万,2.75
1293,300069,金利华电,2.60亿,1792万,3.47
1294,002442,龙星化工,27.02亿,4996万,4.51
1295,300061,康旗股份,19.87亿,2.99亿,8.86
1296,002330,得利斯,16.09亿,742万,0.56
1297,002306,*ST云网,9669万,-1833万,-44.43
1298,300025,华星创业,14.15亿,-1.33亿,-16.35
1299,300203,聚光科技,27.99亿,4.49亿,15.25
1300,002476,宝莫股份,4.10亿,827万,0.84
1301,300279,和晶科技,14.29亿,7680万,4.67
1302,002336,人人乐,88.55亿,-5.38亿,-26.42
1303,601218,吉鑫科技,13.49亿,607万,0.24
1304,300054,鼎龙股份,17.00亿,3.36亿,10.02
1305,002663,普邦股份,35.76亿,1.52亿,3.36
1306,002299,圣农发展,102亿,3.15亿,4.79
1307,002224,三力士,9.02亿,1.61亿,9.86
1308,002328,新朋股份,39.48亿,9206万,3.90
1309,002073,软控股份,27.34亿,9205万,2.01
1310,300040,九洲电气,14.28亿,1.00亿,5.49
1311,000703,恒逸石化,643亿,16.22亿,14.21
1312,000869,张裕A,49.33亿,10.32亿,12.14
1313,600776,东方通信,24.37亿,1.18亿,3.94
1314,000815,美利云,8.41亿,2550万,1.29
1315,000967,盈峰环境,48.98亿,3.53亿,10.06
1316,000912,*ST天化,37.35亿,-14.88亿,-237.83
1317,600226,瀚叶股份,13.17亿,2.61亿,7.39
1318,000012,南玻A,109亿,8.25亿,10.15
1319,300386,飞天诚信,11.03亿,1.25亿,7.78
1320,300645,正元智慧,4.49亿,4197万,8.93
1321,300675,建科院,3.82亿,3399万,11.33
1322,603269,海鸥股份,5.65亿,3787万,7.02
1323,300583,赛托生物,7.86亿,9200万,5.86
1324,603040,新坐标,2.71亿,1.05亿,21.04
1325,300571,平治信息,9.10亿,9703万,33.11
1326,002861,瀛通通讯,7.22亿,8579万,9.78
1327,300587,天铁股份,3.18亿,7116万,8.75
1328,603388,元成股份,8.42亿,9178万,13.92
1329,300657,弘信电子,14.78亿,7228万,12.85
1330,603259,药明康德,77.65亿,12.27亿,21.14
1331,300718,长盛轴承,5.67亿,1.21亿,19.78
1332,603661,恒林股份,18.96亿,1.66亿,19.63
1333,002913,奥士康,17.36亿,1.73亿,18.52
1334,002907,华森制药,5.92亿,1.12亿,20.67
1335,300730,科创信息,3.07亿,4449万,21.25
1336,603083,剑桥科技,24.87亿,6060万,8.28
1337,300712,永福股份,5.64亿,7697万,14.80
1338,002898,赛隆药业,3.64亿,6451万,17.84
1339,300693,盛弘股份,4.51亿,4601万,12.61
1340,300666,江丰电子,5.50亿,6403万,14.98
1341,603809,豪能股份,8.42亿,1.50亿,16.60
1342,300715,凯伦股份,3.94亿,4457万,22.24
1343,002886,沃特股份,7.65亿,4036万,8.21
1344,002884,凌霄泵业,9.84亿,1.88亿,22.79
1345,300661,圣邦股份,5.32亿,9387万,17.25
1346,300551,古鳌科技,2.39亿,1491万,2.87
1347,603886,元祖股份,17.77亿,2.04亿,18.19
1348,300468,四方精创,5.08亿,8816万,9.82
1349,601966,玲珑轮胎,139亿,10.48亿,12.57
1350,002832,比音勒芬,10.54亿,1.80亿,13.24
1351,300494,盛天网络,3.88亿,8589万,9.21
1352,300471,厚普股份,7.39亿,3248万,1.94
1353,300407,凯发电气,14.58亿,6415万,6.82
1354,603188,亚邦股份,24.36亿,5.01亿,14.03
1355,603789,星光农机,6.38亿,2529万,2.34
1356,300391,康跃科技,7.44亿,6972万,9.44
1357,002708,光洋股份,14.61亿,1206万,0.79
1358,300387,富邦股份,5.30亿,6856万,9.16
1359,002769,普路通,53.81亿,6825万,5.56
1360,002830,名雕股份,7.44亿,5158万,8.80
1361,300340,科恒股份,20.61亿,1.22亿,9.02
1362,300336,新文化,12.33亿,2.46亿,8.47
1363,002625,光启技术,3.80亿,8086万,1.17
1364,002530,金财互联,9.98亿,2.30亿,6.04
1365,300236,上海新阳,4.72亿,7241万,5.69
1366,002627,宜昌交运,20.37亿,1.11亿,9.07
1367,300168,万达信息,24.15亿,3.27亿,13.39
1368,300165,天瑞仪器,7.92亿,1.04亿,6.60
1369,002487,大金重工,10.21亿,4150万,2.41
1370,002527,新时达,34.04亿,1.38亿,4.97
1371,300133,华策影视,52.46亿,6.34亿,9.55
1372,300089,文化长城,5.40亿,7346万,4.10
1373,300006,莱美药业,12.82亿,5556万,3.36
1374,002415,海康威视,419亿,94.11亿,34.96
1375,300053,欧比特,7.39亿,1.21亿,5.85
1376,002498,汉缆股份,47.45亿,2.50亿,5.56
1377,002588,史丹利,52.69亿,2.71亿,6.65
1378,002531,天顺风能,32.38亿,4.70亿,9.95
1379,002567,唐人神,137亿,3.10亿,10.33
1380,601599,鹿港文化,41.11亿,2.93亿,10.54
1381,002557,洽洽食品,36.03亿,3.19亿,10.74
1382,601877,正泰电器,234亿,28.40亿,15.35
1383,002418,康盛股份,33.99亿,2.08亿,9.61
1384,300070,碧水源,138亿,25.09亿,14.99
1385,002467,二六三,8.36亿,3099万,1.72
1386,002443,金洲管道,38.63亿,1.63亿,7.90
1387,601999,出版传媒,19.31亿,1.61亿,8.11
1388,300303,聚飞光电,20.55亿,5985万,3.30
1389,002100,天康生物,46.30亿,4.07亿,14.66
1390,002097,山河智能,39.46亿,1.62亿,5.34
1391,002141,贤丰控股,11.64亿,916万,0.70
1392,002055,得润电子,58.51亿,1.75亿,8.83
1393,002088,鲁阳节能,15.96亿,2.14亿,12.02
1394,300077,国民技术,6.95亿,-4.88亿,-17.78
1395,000503,国新健康,1.84亿,1667万,1.17
1396,600880,博瑞传播,8.94亿,3480万,0.96
1397,600865,百大集团,9.56亿,4837万,2.85
1398,000667,美好置业,44.38亿,6.64亿,9.70
1399,000607,华媒控股,18.32亿,1.47亿,8.04
1400,600851,海欣股份,10.00亿,1.05亿,2.67
1401,000751,锌业股份,67.00亿,2.27亿,9.98
1402,000750,国海证券,26.59亿,3.76亿,2.75
1403,000735,罗牛山,13.30亿,1.53亿,4.36
1404,000563,陕国投A,11.51亿,3.52亿,4.50
1405,600150,*ST船舶,167亿,-23.00亿,-15.94
1406,600702,舍得酒业,16.38亿,1.44亿,5.99
1407,600129,太极集团,87.35亿,9813万,7.74
1408,600126,杭钢股份,279亿,17.96亿,11.40
1409,600100,同方股份,260亿,1.04亿,0.48
1410,600781,辅仁药业,58.00亿,3.92亿,15.54
1411,600773,西藏城投,9.65亿,8195万,2.65
1412,600770,综艺股份,7.53亿,4472万,1.29
1413,600330,天通股份,21.79亿,1.57亿,4.26
1414,600679,上海凤凰,14.28亿,7682万,5.90
1415,600004,白云机场,67.62亿,15.96亿,12.24
1416,600408,*ST安泰,63.16亿,-2.82亿,-34.21
1417,000997,新大陆,49.20亿,6.54亿,20.61
1418,600662,强生控股,40.78亿,1.01亿,3.08
1419,600637,东方明珠,163亿,22.37亿,8.28
1420,600281,太化股份,8.72亿,761万,1.37
1421,600231,凌钢股份,180亿,12.07亿,20.80
1422,600545,卓郎智能,87.13亿,6.58亿,23.67
1423,600033,福建高速,24.74亿,6.56亿,7.66
1424,000411,英特集团,189亿,8349万,10.42
1425,002047,宝鹰股份,71.64亿,3.67亿,12.32
1426,600184,光电股份,18.86亿,4441万,1.97
1427,600425,青松建化,21.01亿,5060万,1.26
1428,600624,复旦复华,7.36亿,4248万,3.84
1429,600603,广汇物流,11.01亿,3.49亿,6.64
1430,000831,五矿稀土,7.16亿,3051万,1.52
1431,000823,超声电子,43.33亿,1.92亿,6.25
1432,000821,京山轻机,15.37亿,1.53亿,8.47
1433,000813,德展健康,22.20亿,7.97亿,19.20
1434,600566,济川药业,56.42亿,12.23亿,31.78
1435,000931,中关村,17.41亿,1426万,1.15
1436,600371,万向德农,2.58亿,5763万,12.79
1437,600209,*ST罗顿,1.50亿,-4561万,-7.11
1438,000005,世纪星源,5.31亿,1531万,1.18
1439,600180,瑞茂通,375亿,7.15亿,14.35
1440,600533,栖霞建设,17.07亿,5417万,1.40
1441,600530,交大昂立,2.82亿,1.60亿,9.72
1442,000788,北大医药,21.46亿,3426万,2.96
1443,002847,盐津铺子,7.54亿,6574万,11.96
1444,000166,申万宏源,134亿,46.00亿,8.61
1445,603908,牧高笛,5.16亿,5005万,13.37
1446,300707,威唐工业,4.37亿,8459万,24.10
1447,603506,南都物业,8.20亿,7483万,29.58
1448,300654,世纪天鸿,3.81亿,3136万,10.44
1449,603507,振江股份,9.43亿,1.16亿,16.49
1450,603533,掌阅科技,16.67亿,1.24亿,14.98
1451,300679,电连技术,14.23亿,3.61亿,18.98
1452,002885,京泉华,11.40亿,5824万,11.52
1453,603919,金徽酒,13.33亿,2.53亿,14.58
1454,601229,上海银行,331亿,153亿,12.63
1455,603505,金石资源,3.78亿,7711万,12.29
1456,300542,新晨科技,6.06亿,3619万,6.25
1457,603319,湘油泵,8.14亿,1.11亿,17.10
1458,300461,田中精机,5.04亿,2122万,6.57
1459,603222,济民制药,6.03亿,5288万,6.86
1460,300410,正业科技,12.65亿,1.98亿,11.07
1461,002806,华锋股份,4.39亿,2850万,7.88
1462,603189,网达软件,1.97亿,3720万,4.68
1463,603996,中新科技,66.55亿,1.46亿,10.13
1464,300417,南华仪器,1.86亿,3724万,8.90
1465,300435,中泰股份,4.86亿,6020万,8.29
1466,300521,爱司凯,1.80亿,3668万,7.61
1467,300390,天华超净,7.36亿,3191万,3.84
1468,300360,炬华科技,9.73亿,1.57亿,11.19
1469,002716,金贵银业,113亿,2.53亿,8.41
1470,300396,迪瑞医疗,8.68亿,1.67亿,14.44
1471,300729,乐歌股份,7.48亿,6283万,16.07
1472,002698,博实股份,7.88亿,1.30亿,6.95
1473,002694,顾地科技,20.62亿,1.14亿,11.01
1474,603111,康尼机电,24.18亿,2.81亿,20.00
1475,300335,迪森股份,19.21亿,2.13亿,18.35
1476,002223,鱼跃医疗,35.42亿,5.92亿,11.37
1477,002242,九阳股份,72.48亿,6.89亿,18.40
1478,000548,湖南投资,9.71亿,1.30亿,8.19
1479,000417,合肥百货,104亿,2.13亿,5.89
1480,600130,波导股份,16.20亿,-1.53亿,-16.62
1481,600086,东方金钰,92.77亿,2.31亿,7.44
1482,300250,初灵信息,4.50亿,7790万,4.69
1483,002678,珠江钢琴,17.90亿,1.65亿,6.90
1484,300202,聚龙股份,6.83亿,5887万,3.30
1485,300219,鸿利智汇,36.99亿,3.53亿,15.35
1486,300210,森远股份,4.07亿,5542万,4.35
1487,002574,明牌珠宝,36.86亿,8725万,2.81
1488,300184,力源信息,82.38亿,3.24亿,9.51
1489,300180,华峰超纤,25.06亿,2.49亿,6.65
1490,300174,元力股份,8.53亿,4868万,8.70
1491,300157,恒泰艾普,29.33亿,-4.46亿,-12.54
1492,002512,达华智能,34.57亿,1.71亿,5.99
1493,300158,振东制药,37.32亿,3.02亿,5.60
1494,603123,翠微股份,50.80亿,1.44亿,4.87
1495,300251,光线传媒,18.43亿,8.15亿,10.98
1496,002641,永高股份,45.70亿,1.93亿,7.37
1497,002390,信邦制药,60.02亿,3.19亿,4.93
1498,002394,联发股份,40.04亿,3.60亿,12.17
1499,002370,亚太药业,10.83亿,2.02亿,8.91
1500,601801,皖新传媒,87.10亿,11.17亿,12.48
1501,300015,爱尔眼科,59.63亿,7.43亿,21.74
1502,002327,富安娜,26.16亿,4.93亿,17.05
1503,601216,君正集团,77.40亿,21.48亿,14.63
1504,002431,棕榈股份,52.53亿,3.04亿,6.23
1505,601179,中国西电,144亿,8.99亿,4.71
1506,002475,立讯精密,228亿,16.91亿,14.09
1507,002580,圣阳股份,17.06亿,3117万,2.62
1508,300088,长信科技,109亿,5.44亿,13.29
1509,002363,隆基机械,17.25亿,5607万,2.94
1510,300072,三聚环保,225亿,25.39亿,33.70
1511,300200,高盟新材,8.54亿,4332万,3.87
1512,002402,和而泰,19.79亿,1.78亿,15.41
1513,002316,亚联发展,10.36亿,-2435万,-2.88
1514,300032,金龙机电,37.05亿,-4.19亿,-9.58
1515,002478,常宝股份,34.94亿,1.44亿,4.97
1516,601789,宁波建工,147亿,2.14亿,8.51
1517,002311,海大集团,326亿,12.07亿,20.01
1518,300261,雅本化学,12.08亿,7317万,7.05
1519,002613,北玻股份,11.34亿,-5926万,-4.02
1520,002283,天润曲轴,30.21亿,3.35亿,8.98
1521,002550,千红制药,10.65亿,1.83亿,7.62
1522,002450,康得新,118亿,24.74亿,14.77
1523,002273,水晶光电,21.46亿,3.56亿,11.68
1524,002407,多氟多,37.68亿,2.57亿,9.56
1525,002213,特尔佳,1.18亿,1013万,2.80
1526,002183,怡亚通,685亿,5.95亿,10.38
1527,002165,红宝丽,21.71亿,4090万,2.63
1528,002216,三全食品,52.56亿,7202万,3.69
1529,002386,天原集团,153亿,1.03亿,2.50
1530,002082,万邦德,146亿,9821万,7.03
1531,002287,奇正藏药,10.53亿,3.01亿,16.78
1532,002195,二三四五,32.00亿,9.48亿,13.35
1533,002196,方正电机,13.18亿,1.32亿,5.50
1534,002275,桂林三金,16.16亿,4.64亿,18.43
1535,002153,石基信息,29.61亿,4.19亿,8.64
1536,300095,华伍股份,6.80亿,5177万,4.08
1537,000519,中兵红箭,47.75亿,1.20亿,1.62
1538,000657,中钨高新,65.41亿,1.28亿,4.22
1539,000720,*ST新能,27.45亿,-5.49亿,-53.78
1540,000718,苏宁环球,57.68亿,11.48亿,14.88
1541,000709,河钢股份,1090亿,18.17亿,4.02
1542,000688,建新矿业,12.40亿,4.12亿,21.04
1543,000545,金浦钛业,17.41亿,1.66亿,8.49
1544,000885,同力水泥,47.20亿,6.03亿,12.09
1545,000882,华联股份,10.96亿,1986万,0.26
1546,600890,中房股份,7654万,806万,2.78
1547,600732,ST新梅,4593万,6097万,14.61
1548,002015,霞客环保,4.10亿,748万,2.63
1549,600981,汇鸿集团,368亿,7.37亿,8.72
1550,002006,精功科技,9.50亿,9914万,10.16
1551,600706,曲江文旅,11.32亿,6243万,6.81
1552,600703,三安光电,83.94亿,31.64亿,17.13
1553,600111,北方稀土,102亿,4.01亿,4.68
1554,600108,亚盛集团,20.66亿,9789万,2.06
1555,600097,开创国际,17.87亿,1.23亿,14.02
1556,600774,汉商集团,10.12亿,1647万,2.84
1557,600766,园城黄金,1110万,264万,5.01
1558,600513,联环药业,6.89亿,7055万,8.29
1559,000989,九芝堂,38.37亿,7.21亿,16.69
1560,000985,大庆华科,15.30亿,4816万,8.88
1561,600410,华胜天成,54.31亿,2.28亿,4.70
1562,002181,粤传媒,8.94亿,7255万,1.88
1563,600636,三爱富,52.43亿,4781万,1.91
1564,600229,城市传媒,19.69亿,3.29亿,14.83
1565,600446,金证股份,42.28亿,1.32亿,8.42
1566,600072,中船科技,42.64亿,3042万,0.84
1567,600010,包钢股份,537亿,20.61亿,4.27
1568,000153,丰原药业,25.78亿,6535万,5.53
1569,000088,盐田港,3.44亿,4.04亿,6.63
1570,002041,登海种业,8.04亿,1.67亿,6.08
1571,600475,华光股份,58.49亿,3.99亿,9.04
1572,600595,中孚实业,115亿,-1.89亿,-4.00
1573,000825,太钢不锈,678亿,46.22亿,18.72
1574,002673,西部证券,31.70亿,7.52亿,4.77
1575,600552,凯盛科技,35.47亿,7741万,3.26
1576,600551,时代出版,66.07亿,3.00亿,5.96
1577,000950,*ST建峰,230亿,11.06亿,17.70
1578,000925,众合科技,20.86亿,6021万,3.51
1579,000913,钱江摩托,27.16亿,8274万,3.51
1580,000908,景峰医药,25.84亿,1.62亿,6.89
1581,000906,浙商中拓,484亿,1.73亿,9.76
1582,000900,现代投资,106亿,8.65亿,10.56
1583,001896,豫能控股,87.60亿,5353万,0.86
1584,600195,中牧股份,40.70亿,4.00亿,11.11
1585,000023,深天地A,12.29亿,3050万,7.63
1586,600160,巨化股份,138亿,9.35亿,8.82
1587,600159,大龙地产,6.26亿,2109万,0.95
1588,600526,菲达环保,38.05亿,-1.67亿,-6.83
