,股票代码,公司名称,营业收入,净利润,净资产收益率(%)
1080,600851,海欣股份,10.52亿,1.57亿,3.17
1081,600850,华东电脑,60.61亿,3.06亿,22.39
1082,000732,泰禾集团,148亿,13.25亿,20.63
1083,000725,京东方A,486亿,16.36亿,2.13
1084,000862,银星能源,12.05亿,-1.17亿,-7.17
1085,002026,山东威达,8.37亿,9344万,5.75
1086,600137,浪莎股份,2.05亿,-2068万,-4.59
1087,600704,物产中大,1826亿,13.85亿,9.54
1088,600094,大名城,51.68亿,4.57亿,8.45
1089,600758,红阳能源,59.22亿,-4.65亿,-10.24
1090,600521,华海药业,35.00亿,4.42亿,13.06
1091,600537,亿晶光电,49.19亿,2.33亿,9.14
1092,000968,蓝焰控股,15.33亿,2.64亿,11.04
1093,002002,鸿达兴业,40.87亿,5.59亿,15.41
1094,600491,龙元建设,160亿,2.05亿,5.97
1095,600497,驰宏锌锗,181亿,4953万,0.71
1096,600290,华仪电气,20.60亿,6013万,3.00
1097,000078,海王生物,111亿,4.75亿,28.16
1098,000056,皇庭国际,2.68亿,3835万,1.05
1099,000046,泛海控股,138亿,22.54亿,19.00
1100,600475,华光股份,33.99亿,1.11亿,17.62
1101,600606,绿地控股,2075亿,68.86亿,14.12
1102,600601,方正科技,65.16亿,1.10亿,3.05
1103,600581,八一钢铁,106亿,-25.09亿,-722.03
1104,000837,秦川机床,25.48亿,-2.36亿,-8.15
1105,000809,铁岭新城,3438万,-1.79亿,-5.31
1106,600448,华纺股份,22.75亿,1253万,1.51
1107,000961,中南建设,204亿,3.51亿,3.93
1108,000930,中粮生化,64.57亿,-14.18亿,-65.73
1109,600202,*ST哈空,7.57亿,1395万,1.62
1110,600201,生物股份,12.47亿,4.80亿,26.07
1111,000020,深华发A,4.99亿,-420万,-1.50
1112,600169,太原重工,68.61亿,2211万,0.41
1113,000796,凯撒旅游,49.35亿,2.06亿,28.50
1114,600896,*ST海投,9.52亿,2414万,1.37
1115,600538,国发股份,5.06亿,405万,0.60
1116,600529,山东药玻,17.23亿,1.45亿,6.70
1117,000778,新兴铸管,500亿,6.00亿,3.33
1118,002500,山西证券,38.39亿,14.39亿,17.93
1119,603609,禾丰牧业,96.96亿,3.14亿,12.51
1120,002838,道恩股份,6.26亿,5989万,16.56
1121,300607,拓斯达,3.02亿,6234万,22.93
1122,300601,康泰生物,4.53亿,6282万,10.21
1123,002870,香山股份,8.05亿,7891万,32.06
1124,300589,江龙船艇,3.61亿,3246万,27.85
1125,603269,海鸥股份,5.54亿,3417万,8.87
1126,300583,赛托生物,6.68亿,1.87亿,48.67
1127,603758,秦安股份,11.75亿,2.47亿,19.55
1128,300615,欣天科技,2.07亿,5266万,31.40
1129,300566,激智科技,4.72亿,5732万,25.03
1130,002837,英维克,4.21亿,6780万,37.34
1131,002831,裕同科技,42.90亿,6.58亿,35.27
1132,300652,雷迪克,3.59亿,6203万,32.57
1133,300551,古鳌科技,2.58亿,5070万,20.50
1134,002824,和胜股份,7.03亿,5143万,14.50
1135,603559,中通国脉,4.09亿,4060万,14.60
1136,300631,久吾高科,2.34亿,5029万,15.20
1137,300426,唐德影视,5.37亿,1.12亿,13.91
1138,603886,元祖股份,15.77亿,1.14亿,28.48
1139,002785,万里石,6.43亿,2108万,3.97
1140,002816,和科达,3.67亿,3950万,13.71
1141,300525,博思软件,1.53亿,3673万,17.54
1142,300508,维宏股份,1.31亿,5169万,30.29
1143,300497,富祥股份,5.80亿,9360万,29.65
1144,300461,田中精机,1.09亿,2201万,8.53
1145,603939,益丰药房,28.46亿,1.76亿,13.93
1146,601966,玲珑轮胎,87.34亿,6.78亿,15.25
1147,300470,日机密封,3.24亿,8209万,14.32
1148,300478,杭州高新,5.42亿,4111万,11.24
1149,002766,索菱股份,8.09亿,6526万,8.42
1150,603031,安德利,14.57亿,4569万,14.69
1151,300418,昆仑万维,17.89亿,4.05亿,16.67
1152,002767,先锋电子,2.91亿,5264万,11.81
1153,002735,王子新材,4.41亿,2637万,5.89
1154,300513,恒泰实达,4.08亿,3894万,13.55
1155,600959,江苏有线,46.61亿,7.74亿,8.66
1156,002776,柏堡龙,6.07亿,1.21亿,17.96
1157,300415,伊之密,11.89亿,7232万,10.06
1158,300530,达志科技,1.22亿,3799万,16.18
1159,601226,华电重工,51.41亿,2.61亿,7.21
1160,603355,莱克电气,40.03亿,3.64亿,17.32
1161,300421,力星股份,4.78亿,5416万,10.36
1162,601595,上海电影,9.00亿,1.93亿,28.86
1163,300354,东华测试,1.14亿,817万,2.44
1164,300390,天华超净,4.60亿,4707万,12.35
1165,300351,永贵电器,5.11亿,1.15亿,11.21
1166,002722,金轮股份,5.31亿,6159万,10.61
1167,300360,炬华科技,10.87亿,2.36亿,24.58
1168,300367,东方网力,10.17亿,2.49亿,25.60
1169,002708,光洋股份,5.44亿,3650万,4.04
1170,002792,通宇通讯,13.29亿,2.47亿,26.15
1171,300483,沃施股份,3.85亿,2319万,7.53
1172,002738,中矿资源,3.45亿,4897万,8.42
1173,603167,渤海轮渡,11.83亿,1.71亿,6.19
1174,300344,太空智造,1.17亿,-6535万,-9.86
1175,300337,银邦股份,13.61亿,-1.87亿,-11.49
1176,300315,掌趣科技,11.24亿,4.70亿,11.10
1177,300307,慈星股份,7.50亿,1.03亿,2.70
1178,300302,同有科技,3.61亿,6590万,12.27
1179,300280,南通锻压,2.50亿,628万,1.00
1180,002646,青青稞酒,13.64亿,2.31亿,10.16
1181,300236,上海新阳,3.68亿,4233万,4.81
1182,300253,卫宁健康,7.53亿,1.53亿,17.86
1183,300075,数字政通,6.51亿,1.21亿,10.14
1184,002309,中利集团,121亿,4.15亿,9.47
1185,002456,欧菲科技,185亿,4.78亿,8.22
1186,002470,金正大,177亿,11.12亿,15.08
1187,002117,东港股份,12.56亿,2.16亿,16.19
1188,000977,浪潮信息,101亿,4.49亿,17.43
1189,600589,广东榕泰,9.94亿,2078万,1.02
1190,002008,大族激光,55.87亿,7.47亿,16.99
1191,300270,中威电子,2.52亿,4257万,7.72
1192,300260,新莱应材,4.27亿,209万,0.31
1193,300266,兴源环境,8.84亿,1.02亿,9.35
1194,002602,世纪华通,30.26亿,4.08亿,10.72
1195,300322,硕贝德,7.71亿,-1.04亿,-19.90
1196,002676,顺威股份,12.02亿,212万,0.20
1197,300249,依米康,8.77亿,1466万,2.16
1198,002522,浙江众成,4.84亿,6777万,4.97
1199,300160,秀强股份,10.20亿,6045万,5.46
1200,300155,安居宝,7.84亿,3516万,3.12
1201,002512,达华智能,13.96亿,1.29亿,8.97
1202,002509,天广中茂,6.92亿,1.05亿,6.84
1203,300237,美晨生态,18.03亿,2.09亿,15.07
1204,300154,瑞凌股份,5.53亿,8144万,5.36
1205,300191,潜能恒信,4483万,-4770万,-4.00
1206,300165,天瑞仪器,3.21亿,4544万,3.07
1207,300301,长方集团,14.19亿,1.01亿,8.57
1208,002614,奥佳华,28.31亿,1.81亿,8.03
1209,601098,中南传媒,101亿,16.95亿,15.64
1210,300133,华策影视,26.57亿,4.75亿,11.92
1211,300100,双林股份,24.72亿,2.43亿,12.17
1212,300152,科融环境,9.99亿,2677万,1.82
1213,002432,九安医疗,3.98亿,-1.51亿,-22.04
1214,300061,康旗股份,6.94亿,5121万,12.43
1215,002394,联发股份,34.77亿,2.94亿,11.00
1216,002384,东山精密,39.93亿,3171万,1.39
1217,300029,天龙光电,1.30亿,-3.53亿,-84.26
1218,002341,新纶科技,10.24亿,-1.07亿,-7.13
1219,002327,富安娜,20.93亿,4.01亿,16.33
1220,002808,苏州恒久,2.27亿,4221万,15.14
1221,601877,正泰电器,173亿,17.87亿,21.12
1222,002236,大华股份,101亿,13.72亿,23.59
1223,600573,惠泉啤酒,7.52亿,2302万,2.11
1224,000061,农产品,17.37亿,2056万,0.42
1225,000912,*ST天化,30.28亿,1827万,2.36
1226,000019,深深宝A,3.38亿,-3526万,-3.70
1227,603488,展鹏科技,2.97亿,8110万,23.83
1228,601952,苏垦农发,41.78亿,4.88亿,23.71
1229,603360,百傲化学,3.28亿,5734万,17.28
1230,601229,上海银行,332亿,130亿,15.67
1231,601163,三角轮胎,71.87亿,8.06亿,26.14
1232,300556,丝路视觉,3.46亿,3132万,12.98
1233,603421,鼎信通讯,9.90亿,2.70亿,28.83
1234,002791,坚朗五金,23.27亿,2.11亿,16.62
1235,601198,东兴证券,53.63亿,20.45亿,17.03
1236,300359,全通教育,4.39亿,9360万,17.45
1237,603366,日出东方,25.95亿,2.69亿,7.50
1238,300291,华录百纳,18.85亿,2.67亿,7.11
1239,002627,宜昌交运,15.05亿,4781万,5.22
1240,002571,德力股份,8.58亿,-6269万,-4.04
1241,300173,智慧松德,5.12亿,7360万,4.73
1242,002506,协鑫集成,62.84亿,6.39亿,99.27
1243,601117,中国化学,635亿,28.42亿,11.45
1244,002638,勤上股份,8.50亿,2074万,0.93
1245,002437,誉衡药业,26.81亿,6.65亿,20.15
1246,601222,林洋能源,27.25亿,4.95亿,11.87
1247,002269,美邦服饰,62.95亿,-4.32亿,-13.00
1248,002274,华昌化工,40.35亿,2939万,1.35
1249,002420,毅昌股份,37.16亿,4717万,2.91
1250,002454,松芝股份,30.01亿,3.10亿,12.86
1251,002169,智光电气,13.07亿,1.08亿,12.37
1252,300082,奥克股份,29.65亿,-2.10亿,-7.66
1253,002222,福晶科技,2.11亿,3557万,5.90
1254,000530,大冷股份,16.08亿,1.30亿,6.58
1255,000501,鄂武商A,175亿,7.99亿,20.73
1256,000430,张家界,6.75亿,1.14亿,20.86
1257,600864,哈投股份,34.46亿,4.58亿,7.44
1258,600856,中天能源,19.79亿,2.84亿,15.22
1259,000700,模塑科技,31.36亿,2.95亿,13.80
1260,000690,宝新能源,35.74亿,6.44亿,12.91
1261,000869,张裕A,46.50亿,10.30亿,14.40
1262,600734,实达集团,3.10亿,1.55亿,79.58
1263,600139,西部资源,14.68亿,-2.70亿,-23.17
1264,600697,欧亚集团,129亿,3.24亿,18.71
1265,600126,杭钢股份,219亿,-14.93亿,-11.15
1266,600090,同济堂,79.45亿,3.42亿,11.12
1267,600791,京能置业,8.30亿,7855万,5.35
1268,600774,汉商集团,9.84亿,1019万,1.80
1269,600751,海航科技,7.20亿,2.47亿,2.05
1270,600687,刚泰控股,88.45亿,3.48亿,19.61
1271,600679,上海凤凰,4.61亿,366万,0.55
1272,600481,双良节能,31.16亿,3.49亿,15.25
1273,600562,国睿科技,10.92亿,1.87亿,19.50
1274,600662,强生控股,47.23亿,1.80亿,5.72
1275,600640,号百控股,33.81亿,4625万,3.12
1276,600288,大恒科技,26.82亿,2759万,1.88
1277,600256,广汇能源,48.25亿,2.48亿,2.30
1278,600240,华业资本,46.81亿,8.83亿,20.86
1279,600084,中葡股份,3.03亿,1551万,0.64
1280,600075,新疆天业,49.03亿,2.27亿,10.57
1281,600051,宁波联合,36.98亿,1.27亿,6.69
1282,000411,英特集团,155亿,6876万,10.72
1283,000407,胜利股份,25.09亿,2874万,1.61
1284,600507,方大特钢,81.48亿,1.06亿,4.20
1285,600487,亨通光电,136亿,5.73亿,13.12
1286,600622,光大嘉宝,20.96亿,2.75亿,8.99
1287,600616,金枫酒业,10.67亿,7757万,4.01
1288,000813,德展健康,11.79亿,5.09亿,41.07
1289,600499,科达洁能,35.94亿,5.41亿,14.04
1290,600559,老白干酒,23.36亿,7504万,10.83
1291,600395,盘江股份,40.69亿,2321万,0.40
1292,600371,万向德农,3.72亿,568万,1.52
1293,600365,通葡股份,4.75亿,47.63万,0.37
1294,600198,*ST大唐,86.03亿,2844万,0.70
1295,000010,美丽生态,9.57亿,3344万,4.05
1296,600533,栖霞建设,57.45亿,1.86亿,4.90
1297,600530,交大昂立,2.68亿,9930万,5.06
1298,603023,威帝股份,2.03亿,7998万,24.48
1299,300610,晨化股份,5.54亿,4686万,14.85
1300,603177,德创环保,5.76亿,3401万,11.51
1301,603633,徕木股份,3.15亿,3910万,9.10
1302,603203,快克股份,2.30亿,8162万,33.04
1303,603313,梦百合,13.77亿,1.64亿,28.80
1304,300473,德尔股份,6.95亿,1.38亿,12.52
1305,002759,天际股份,4.12亿,5957万,13.53
1306,300500,启迪设计,3.32亿,5111万,15.25
1307,002811,亚泰国际,18.06亿,1.10亿,20.14
1308,603012,创力集团,10.07亿,1.26亿,6.07
1309,002741,光华科技,8.63亿,5796万,8.79
1310,002729,好利来,1.57亿,2971万,7.86
1311,603789,星光农机,5.85亿,7943万,8.98
1312,603861,白云电器,12.64亿,1.72亿,13.42
1313,300369,绿盟科技,8.78亿,1.94亿,13.44
1314,603008,喜临门,16.87亿,1.91亿,15.32
1315,000566,海南海药,16.78亿,1.95亿,9.25
1316,000538,云南白药,207亿,27.71亿,22.43
1317,600872,中炬高新,27.59亿,2.47亿,10.16
1318,600336,澳柯玛,36.07亿,1922万,1.92
1319,600076,康欣新材,10.31亿,2.69亿,17.88
1320,002623,亚玛顿,10.92亿,5456万,2.62
1321,002598,山东章鼓,4.46亿,5472万,7.36
1322,300248,新开普,5.10亿,6040万,9.86
1323,300153,科泰电源,8.17亿,4121万,4.36
1324,603123,翠微股份,57.61亿,1.66亿,5.89
1325,300126,锐奇股份,5.57亿,768万,0.74
1326,300099,精准信息,1.65亿,2339万,2.79
1327,002641,永高股份,35.33亿,2.59亿,11.67
1328,601188,龙江交通,5.04亿,2.76亿,7.94
1329,300065,海兰信,3.28亿,3543万,5.77
1330,300038,梅泰诺,7.68亿,5650万,4.69
1331,002370,亚太药业,4.63亿,5550万,7.27
1332,300020,银江股份,19.35亿,1.11亿,5.06
1333,300091,金通灵,9.03亿,3327万,4.03
1334,300004,南风股份,8.20亿,4444万,1.47
1335,300246,宝莱特,3.81亿,2392万,5.71
1336,300200,高盟新材,4.88亿,5353万,7.05
1337,300047,天源迪科,16.77亿,6305万,5.01
1338,300206,理邦仪器,5.50亿,1.03亿,8.59
1339,300245,天玑科技,3.95亿,4530万,6.65
1340,601218,吉鑫科技,17.72亿,1.29亿,5.34
1341,002271,东方雨虹,53.04亿,7.30亿,19.61
1342,300079,数码科技,10.29亿,2.19亿,7.47
1343,002225,濮耐股份,27.94亿,8464万,3.38
1344,002328,新朋股份,39.56亿,9082万,4.07
1345,002216,三全食品,42.37亿,3490万,1.87
1346,002099,海翔药业,24.64亿,5.17亿,14.52
1347,000504,南华生物,1337万,-2122万,359.65
1348,601009,南京银行,228亿,70.01亿,17.59
1349,000752,西藏发展,3.91亿,1646万,2.10
1350,000737,*ST南风,21.52亿,-2.21亿,-85.41
1351,000723,美锦能源,57.02亿,-3.64亿,-10.46
1352,000685,中山公用,14.97亿,14.94亿,17.37
1353,000883,湖北能源,71.04亿,15.78亿,10.45
1354,600148,长春一东,5.10亿,112万,0.31
1355,600327,大东方,83.82亿,1.77亿,10.89
1356,000989,九芝堂,8.72亿,4.71亿,30.10
1357,600993,马应龙,17.84亿,2.23亿,13.25
1358,600010,包钢股份,225亿,-33.06亿,-9.51
1359,000301,东方市场,6.94亿,1.67亿,5.00
1360,002041,登海种业,15.31亿,3.68亿,17.35
1361,000917,电广传媒,59.85亿,3.81亿,3.73
1362,600381,青海春天,14.02亿,3.58亿,22.43
1363,600272,开开实业,8.81亿,1985万,4.80
1364,000798,中水渔业,5.22亿,-2.67亿,-46.45
1365,000780,平庄能源,20.44亿,-3.91亿,-8.70
1366,000767,漳泽电力,90.97亿,4.12亿,7.40
1367,600831,广电网络,23.87亿,1.33亿,7.21
1368,300605,恒锋信息,3.11亿,3522万,20.00
1369,300584,海辰药业,2.21亿,4033万,18.53
1370,300602,飞荣达,6.47亿,1.01亿,25.38
1371,300612,宣亚国际,3.91亿,5355万,47.43
1372,603238,诺邦股份,5.16亿,7400万,25.62
1373,603337,杰克股份,15.92亿,1.70亿,22.49
1374,603038,华立股份,4.89亿,6978万,16.66
1375,601020,华钰矿业,5.98亿,1.63亿,16.06
1376,603218,日月股份,18.81亿,4.24亿,36.71
1377,603298,杭叉集团,45.74亿,3.57亿,19.90
1378,603577,汇金通,5.53亿,5678万,12.72
1379,603585,苏利股份,11.23亿,1.18亿,24.95
1380,002833,弘亚数控,3.76亿,8915万,30.03
1381,002840,华统股份,19.44亿,7518万,10.74
1382,300413,快乐购,27.98亿,9510万,6.31
1383,002835,同为股份,4.94亿,6027万,22.20
1384,603689,皖天然气,26.26亿,1.16亿,12.03
1385,300542,新晨科技,4.14亿,3516万,9.88
1386,603987,康德莱,10.61亿,9455万,14.09
1387,603033,三维股份,7.65亿,9101万,15.03
1388,603315,福鞍股份,4.21亿,5521万,10.40
1389,603936,博敏电子,11.30亿,6096万,10.92
1390,002822,中装建设,25.99亿,1.54亿,15.07
1391,600939,重庆建工,461亿,7.81亿,19.13
1392,300555,路通视信,3.22亿,5950万,25.02
1393,002755,东方新星,2.78亿,1886万,4.34
1394,300529,健帆生物,5.09亿,2.00亿,39.58
1395,603188,亚邦股份,22.90亿,6.66亿,23.13
1396,603116,红蜻蜓,29.67亿,3.00亿,13.00
1397,603318,派思股份,3.45亿,1926万,4.81
1398,603843,正平股份,24.08亿,8839万,13.36
1399,603979,金诚信,26.07亿,2.05亿,7.70
1400,002782,可立克,7.44亿,5719万,12.37
1401,002748,世龙实业,8.75亿,3692万,4.63
1402,603456,九洲药业,14.45亿,2.00亿,11.63
1403,002745,木林森,38.82亿,2.56亿,10.98
1404,002698,博实股份,7.17亿,1.77亿,10.50
1405,300308,中际旭创,1.21亿,559万,1.02
1406,600683,京投发展,84.36亿,1.15亿,5.99
1407,000806,银河生物,8.32亿,1.03亿,6.03
1408,000548,湖南投资,1.83亿,1887万,1.27
1409,300321,同大股份,4.53亿,3459万,6.28
1410,300202,聚龙股份,8.87亿,2.60亿,17.38
1411,300263,隆华节能,13.71亿,1.79亿,9.04
1412,300151,昌红科技,5.49亿,2966万,3.75
1413,300251,光线传媒,15.23亿,4.02亿,7.04
1414,002586,围海股份,18.97亿,6328万,4.03
1415,601566,九牧王,22.57亿,4.04亿,9.37
1416,002429,兆驰股份,60.96亿,3.46亿,7.43
1417,002357,富临运业,12.91亿,1.80亿,9.77
1418,300117,嘉寓股份,20.98亿,6897万,5.20
1419,002431,棕榈股份,44.01亿,-2.11亿,-5.27
1420,002475,立讯精密,101亿,10.79亿,21.02
1421,002531,天顺风能,21.76亿,3.03亿,14.20
1422,002289,宇顺电子,33.80亿,-10.98亿,-98.18
1423,002543,万和电气,41.92亿,3.19亿,11.65
1424,002642,荣之联,15.46亿,2.09亿,7.95
1425,601258,庞大集团,564亿,2.36亿,1.90
1426,300261,雅本化学,6.27亿,6123万,8.76
1427,300011,鼎汉技术,11.45亿,2.63亿,13.55
1428,002264,新华都,64.88亿,-3.74亿,-43.12
1429,002397,梦洁股份,15.17亿,1.55亿,11.65
1430,002164,宁波东力,5.01亿,1115万,1.02
1431,002150,通润装备,9.38亿,6632万,10.83
1432,002100,天康生物,41.67亿,2.46亿,10.90
1433,002089,新海宜,17.42亿,1.38亿,7.55
1434,002146,荣盛发展,234亿,24.11亿,16.31
1435,002337,赛象科技,3.62亿,-9884万,-7.93
1436,300139,晓程科技,2.24亿,3498万,2.82
1437,000629,*ST钒钛,114亿,-22.07亿,-0.23
1438,000622,恒立实业,4704万,-4682万,-26.45
1439,000751,锌业股份,41.27亿,9076万,4.58
1440,000567,海德股份,1559万,2324万,11.24
1441,600743,华远地产,74.49亿,7.30亿,15.77
1442,002022,科华生物,11.56亿,2.11亿,13.89
1443,600022,山东钢铁,402亿,8680万,0.55
1444,600138,中青旅,106亿,2.95亿,6.51
1445,600710,苏美达,415亿,-2.62亿,-9.12
1446,600097,开创国际,6.75亿,-1.11亿,-13.02
1447,600767,ST运盛,5034万,-7024万,-21.20
1448,600766,园城黄金,1690万,1471万,34.85
1449,600355,精伦电子,4.08亿,-8988万,-18.52
1450,600345,长江通信,5.77亿,7336万,6.05
1451,600584,长电科技,108亿,5200万,1.41
1452,002003,伟星股份,18.74亿,2.48亿,13.76
1453,600410,华胜天成,47.93亿,5177万,2.22
1454,600572,康恩贝,53.02亿,4.40亿,12.02
1455,600405,动力源,11.17亿,4991万,6.47
1456,600262,北方股份,9.90亿,-1.62亿,-14.53
1457,600229,城市传媒,15.39亿,2.33亿,15.25
1458,600074,*ST保千,16.57亿,3.73亿,33.53
1459,600518,康美药业,181亿,27.57亿,18.54
1460,000088,盐田港,2.49亿,4.36亿,8.20
1461,600020,中原高速,45.39亿,11.45亿,13.86
1462,600610,中毅达,6717万,-655万,-0.61
1463,000966,长源电力,61.21亿,9.52亿,34.54
1464,000955,欣龙控股,3.03亿,-7686万,-12.03
1465,000908,景峰医药,24.59亿,3.24亿,17.36
1466,600219,南山铝业,138亿,10.18亿,3.44
1467,600175,美都能源,49.11亿,4993万,1.11
1468,600160,巨化股份,95.16亿,1.62亿,2.24
1469,000766,通化金马,1.98亿,686万,0.63
1470,600825,新华传媒,15.73亿,5779万,2.27
1471,300591,万里马,5.80亿,3207万,14.03
1472,300588,熙菱信息,4.04亿,2842万,17.85
1473,002869,金溢科技,7.52亿,1.40亿,45.14
1474,603501,韦尔股份,19.83亿,1.15亿,19.86
1475,300593,新雷能,3.02亿,3377万,11.26
1476,300578,会畅通讯,2.50亿,3338万,25.19
1477,300606,金太阳,2.06亿,3246万,17.20
1478,603037,凯众股份,2.50亿,6417万,18.15
1479,603823,百合花,11.56亿,1.30亿,23.30
1480,603638,艾迪精密,3.17亿,5186万,12.09
1481,002857,三晖电气,2.10亿,3854万,21.42
1482,603928,兴业股份,8.16亿,1.09亿,22.10
1483,603637,镇海股份,5.55亿,7390万,23.87
1484,002848,高斯贝尔,8.43亿,5024万,9.51
1485,300565,科信技术,7.67亿,6284万,20.30
1486,603336,宏辉果蔬,6.32亿,6255万,16.61
1487,300651,金陵体育,3.24亿,4414万,15.25
1488,300649,杭州园林,1.08亿,1405万,15.46
1489,603985,恒润股份,6.69亿,5845万,17.63
1490,300408,三环集团,24.89亿,8.74亿,22.11
1491,603727,博迈科,22.94亿,2.19亿,24.35
1492,300569,天能重工,10.13亿,1.73亿,31.32
1493,603345,安井食品,25.61亿,1.28亿,16.82
1494,603007,花王股份,5.39亿,6781万,18.41
1495,300600,瑞特股份,3.02亿,1.07亿,29.51
1496,603028,赛福天,5.48亿,4580万,10.72
1497,603339,四方冷链,7.37亿,1.26亿,19.11
1498,002731,萃华珠宝,30.00亿,6042万,5.72
1499,300410,正业科技,3.57亿,3934万,9.83
1500,603718,海利生物,3.17亿,9540万,12.80
1501,300433,蓝思科技,172亿,15.43亿,16.60
1502,300522,世名科技,2.25亿,5529万,27.32
1503,300492,山鼎设计,1.85亿,2680万,15.85
1504,300464,星徽精密,4.12亿,3602万,9.86
1505,300441,鲍斯股份,2.57亿,3126万,8.13
1506,601689,拓普集团,30.07亿,4.09亿,15.28
1507,002757,南兴装备,4.64亿,5014万,8.96
1508,300596,利安隆,6.05亿,7368万,19.48
1509,300521,爱司凯,1.79亿,4280万,20.52
1510,300388,国祯环保,10.46亿,7497万,9.45
1511,002778,高科石化,5.77亿,3536万,9.20
1512,603399,吉翔股份,16.14亿,-3.52亿,-27.24
1513,002693,双成药业,2.31亿,5268万,5.84
1514,300346,南大光电,1.20亿,4447万,3.76
1515,603000,人民网,16.05亿,2.74亿,10.46
1516,300309,吉艾科技,2.87亿,7762万,5.90
1517,002650,加加食品,17.55亿,1.47亿,8.22
1518,002657,中科金财,13.28亿,1.60亿,10.19
1519,002063,远光软件,9.15亿,1.21亿,7.39
1520,002087,新野纺织,30.47亿,1.17亿,5.96
1521,000887,中鼎股份,65.43亿,7.14亿,21.69
1522,600291,西水股份,200亿,1.78亿,5.24
1523,600969,郴电国际,23.00亿,1.06亿,4.09
1524,300239,东宝生物,2.92亿,589万,1.47
1525,300333,兆日科技,2.00亿,4163万,5.03
1526,002682,龙洲股份,24.62亿,4478万,3.87
1527,002501,利源精制,22.97亿,4.78亿,13.21
1528,002565,顺灏股份,18.56亿,1.43亿,8.47
1529,002582,好想你,11.13亿,-323万,-0.23
1530,300119,瑞普生物,7.93亿,1.10亿,6.72
1531,300107,建新股份,4.16亿,2315万,2.63
1532,300104,乐视网,130亿,5.73亿,16.17
1533,002426,胜利精密,58.61亿,2.65亿,7.17
1534,002433,太安堂,23.72亿,1.90亿,4.94
1535,601106,中国一重,50.12亿,-17.95亿,-11.71
1536,300055,万邦达,19.71亿,2.90亿,10.56
1537,002330,得利斯,15.51亿,2261万,1.72
1538,300025,华星创业,12.81亿,1.08亿,13.77
1539,300142,沃森生物,10.06亿,-8.41亿,-33.62
1540,300257,开山股份,16.38亿,1.76亿,5.27
1541,002314,南山控股,48.82亿,2.20亿,4.46
1542,002389,南洋科技,9.23亿,1.00亿,12.75
1543,002540,亚太科技,22.89亿,2.41亿,9.31
1544,002511,中顺洁柔,29.59亿,8820万,3.69
1545,300140,中环装备,11.93亿,8260万,7.28
1546,002105,信隆健康,13.59亿,-5483万,-11.22
1547,000568,泸州老窖,69.00亿,14.73亿,14.67
1548,000544,中原环保,6.18亿,3406万,0.95
1549,000861,海印股份,16.52亿,1.96亿,6.69
1550,600706,曲江文旅,9.89亿,4792万,5.93
1551,000996,中国中期,8463万,985万,2.05
1552,002181,粤传媒,12.86亿,-5391万,-1.49
1553,600260,凯乐科技,32.30亿,1.20亿,4.74
1554,600446,金证股份,26.15亿,2.55亿,23.78
1555,600069,银鸽投资,28.20亿,4678万,3.07
1556,600520,文一科技,1.92亿,-5698万,-12.80
1557,002048,宁波华翔,98.10亿,1.60亿,3.80
1558,000826,启迪桑德,63.41亿,9.31亿,16.53
1559,600360,华微电子,13.01亿,4301万,2.18
1560,600220,江苏阳光,20.50亿,1.11亿,6.37
1561,000028,国药一致,378亿,9.28亿,13.40
1562,000007,全新好,9896万,1400万,3.87
1563,600526,菲达环保,33.84亿,8396万,3.92
1564,300592,华凯创意,4.82亿,3687万,13.47
1565,603966,法兰泰克,5.52亿,5386万,12.00
1566,300650,太龙照明,2.48亿,3570万,24.16
1567,600926,杭州银行,124亿,37.04亿,12.84
1568,601212,白银有色,549亿,1.11亿,0.95
1569,002790,瑞尔特,8.15亿,1.55亿,28.44
1570,300424,航新科技,4.13亿,7220万,10.32
1571,300407,凯发电气,4.24亿,6967万,9.16
1572,603998,方盛制药,4.69亿,9068万,10.75
1573,300435,中泰股份,4.62亿,9237万,17.33
1574,603688,石英股份,4.09亿,7225万,6.25
1575,002718,友邦吊顶,4.11亿,1.21亿,21.11
1576,002687,乔治白,6.72亿,6125万,6.24
1577,600599,熊猫金控,2.96亿,1992万,2.85
1578,300098,高新兴,10.81亿,1.40亿,10.85
1579,002566,益盛药业,8.20亿,1091万,0.63
1580,300048,合康新能,8.08亿,5192万,3.37
1581,002538,司尔特,29.74亿,2.47亿,11.61
1582,002468,申通快递,77.11亿,7.65亿,44.28
1583,300212,易华录,16.21亿,1.24亿,9.12
1584,300130,新国都,9.78亿,8550万,7.15
1585,300279,和晶科技,7.87亿,2403万,4.08
1586,002591,恒大高新,1.85亿,-6645万,-9.27
1587,300274,阳光电源,45.69亿,4.25亿,16.35
1588,002493,荣盛石化,287亿,3.52亿,5.25
1589,002374,丽鹏股份,13.57亿,1.21亿,6.29
1590,002406,远东传动,9.26亿,9248万,4.28
1591,002218,拓日新能,7.28亿,3106万,1.35
1592,002209,达意隆,8.05亿,1280万,1.95
1593,002391,长青股份,18.21亿,2.38亿,9.09
1594,002213,特尔佳,1.88亿,1092万,3.15
1595,300284,苏交科,25.63亿,3.11亿,13.29
1596,300318,博晖创新,2.69亿,1188万,1.07
1597,002120,韵达股份,50.53亿,5.33亿,38.75
1598,601002,晋亿实业,22.78亿,-1356万,-0.59
1599,002211,宏达新材,6.71亿,-6065万,-7.63
