,code,name,income_2015,profit_2015,roe_2015(%),income_2016,profit_2016,roe_2016(%),income_2017,profit_2017,roe_2017(%)
742,600436,片仔癀,18.86亿,4.67亿,15.43,23.09亿,5.36亿,16.2,37.14亿,8.07亿,21.16
743,000811,冰轮环境,28.69亿,3.08亿,14.86,30.70亿,3.06亿,13.67,34.52亿,3.14亿,12.51
744,603328,依顿电子,29.28亿,4.67亿,11.25,29.34亿,5.88亿,13.0,32.86亿,5.53亿,11.65
745,300577,开润股份,4.94亿,6624万,37.47,7.76亿,8400万,37.04,11.62亿,1.33亿,19.98
746,300643,万通智控,2.89亿,3482万,21.5,3.10亿,3907万,19.58,3.20亿,3534万,10.39
747,603306,华懋科技,6.76亿,1.75亿,17.47,8.90亿,2.62亿,22.33,9.89亿,2.78亿,17.52
748,300523,辰安科技,4.13亿,7780万,27.59,5.48亿,7936万,15.22,6.39亿,9101万,10.95
749,002800,天顺股份,4.87亿,3273万,12.73,5.50亿,3543万,10.13,10.17亿,4122万,9.53
750,603699,纽威股份,21.50亿,3.42亿,14.17,20.45亿,2.19亿,9.0,23.95亿,2.09亿,8.31
751,601216,君正集团,48.33亿,8.40亿,12.22,57.14亿,15.84亿,12.21,77.40亿,21.48亿,14.63
752,300054,鼎龙股份,10.50亿,1.59亿,12.76,13.06亿,2.40亿,12.85,17.00亿,3.36亿,10.02
753,300070,碧水源,52.14亿,13.62亿,16.35,88.92亿,18.46亿,12.8,138亿,25.09亿,14.99
754,600867,通化东宝,16.69亿,4.93亿,21.81,20.40亿,6.41亿,20.78,25.45亿,8.37亿,19.79
755,000652,泰达股份,96.56亿,2.55亿,10.23,156亿,2.71亿,8.3,190亿,2.98亿,8.14
756,600335,国机汽车,642亿,4.81亿,9.03,508亿,6.10亿,10.1,502亿,6.70亿,9.29
757,000902,新洋丰,96.19亿,7.48亿,19.68,82.76亿,5.63亿,11.53,90.32亿,6.80亿,12.56
758,300548,博创科技,2.37亿,4394万,15.38,3.18亿,6791万,18.04,3.49亿,7980万,13.64
759,603416,信捷电气,3.03亿,8129万,27.53,3.53亿,1.00亿,26.9,4.84亿,1.24亿,14.1
760,603505,金石资源,2.19亿,3464万,8.65,2.83亿,5020万,11.33,3.78亿,7711万,12.29
761,300570,太辰光,5.02亿,1.16亿,36.01,4.21亿,1.01亿,22.64,4.90亿,1.00亿,9.19
762,300531,优博讯,2.73亿,5949万,25.19,3.33亿,6757万,18.01,4.43亿,4861万,8.42
763,603311,金海环境,4.19亿,5175万,11.32,4.88亿,7079万,11.39,5.22亿,8041万,11.64
764,603060,国检集团,5.97亿,1.05亿,27.45,6.65亿,1.16亿,25.49,7.52亿,1.44亿,14.79
765,300512,中亚股份,5.87亿,1.34亿,28.79,6.36亿,1.61亿,16.46,6.86亿,1.86亿,13.55
766,002787,华源控股,9.10亿,8414万,16.32,10.07亿,1.08亿,11.66,11.49亿,9328万,9.61
767,603660,苏州科达,12.22亿,1.20亿,21.34,14.49亿,1.75亿,23.98,18.25亿,2.71亿,21.46
768,002783,凯龙股份,8.91亿,9759万,13.66,9.54亿,1.09亿,8.33,13.59亿,1.15亿,8.44
769,300349,金卡智能,5.93亿,8227万,9.14,8.54亿,8761万,8.04,16.88亿,3.48亿,12.2
770,002157,正邦科技,164亿,3.11亿,13.7,189亿,10.46亿,28.58,206亿,5.26亿,8.63
771,002085,万丰奥威,84.81亿,7.98亿,23.99,94.86亿,9.58亿,20.53,102亿,9.01亿,15.96
772,002025,航天电器,18.73亿,2.33亿,12.49,22.56亿,2.61亿,12.71,26.12亿,3.11亿,13.81
773,600153,建发股份,1281亿,26.41亿,14.54,1456亿,28.56亿,14.07,2186亿,33.31亿,14.83
774,600309,万华化学,195亿,16.10亿,14.67,301亿,36.79亿,28.11,531亿,111亿,50.66
775,600261,阳光照明,42.58亿,3.72亿,13.3,43.93亿,4.52亿,14.97,50.38亿,4.01亿,12.44
776,000070,特发信息,24.50亿,9194万,8.03,46.12亿,1.96亿,11.9,54.73亿,2.66亿,14.29
777,600486,扬农化工,31.14亿,4.55亿,15.52,29.29亿,4.39亿,13.44,44.38亿,5.75亿,15.71
778,600195,中牧股份,42.34亿,2.76亿,9.08,39.74亿,3.34亿,10.32,40.70亿,4.00亿,11.11
779,603208,江山欧派,6.57亿,9373万,29.8,7.66亿,1.09亿,27.61,10.10亿,1.38亿,15.89
780,300648,星云股份,1.41亿,2976万,20.91,2.27亿,5077万,25.66,3.09亿,6262万,15.35
781,300603,立昂技术,2.78亿,2599万,11.86,3.63亿,3547万,14.2,9.73亿,8037万,21.04
782,603223,恒通股份,20.23亿,4369万,9.01,21.66亿,5820万,9.56,40.92亿,6195万,9.41
783,603377,东方时尚,13.27亿,3.29亿,47.86,11.55亿,2.46亿,16.98,11.73亿,2.35亿,14.03
784,603986,兆易创新,11.89亿,1.58亿,31.92,14.89亿,1.76亿,21.18,20.30亿,3.97亿,26.27
785,603017,中衡设计,6.36亿,6768万,8.02,9.12亿,1.21亿,10.89,14.54亿,1.51亿,9.33
786,603320,迪贝电气,4.19亿,2630万,9.76,5.12亿,4589万,15.02,6.54亿,5153万,10.39
787,002709,天赐材料,9.46亿,9956万,10.71,18.37亿,3.96亿,28.82,20.57亿,3.05亿,15.17
788,603766,隆鑫通用,70.43亿,7.74亿,17.46,84.83亿,8.66亿,15.47,106亿,9.65亿,15.89
789,002434,万里扬,19.73亿,2.12亿,9.46,37.32亿,3.12亿,11.81,50.30亿,6.43亿,11.04
790,300145,中金环境,19.48亿,2.84亿,16.33,27.90亿,5.10亿,13.42,38.15亿,5.91亿,13.65
791,300124,汇川技术,27.71亿,8.09亿,21.91,36.60亿,9.32亿,21.49,47.77亿,10.60亿,20.98
792,601515,东风股份,22.19亿,7.41亿,22.44,23.42亿,5.67亿,16.07,28.02亿,6.52亿,17.5
793,002174,游族网络,15.35亿,5.16亿,42.19,25.30亿,5.88亿,24.12,32.36亿,6.56亿,21.12
794,600764,中国海防,4.09亿,-1.25亿,9.96,3.12亿,4326万,12.21,3.63亿,8164万,15.9
795,600258,首旅酒店,13.33亿,1.00亿,8.44,65.23亿,2.11亿,12.78,84.17亿,6.31亿,8.98
796,300645,正元智慧,3.20亿,3345万,12.08,3.63亿,4575万,14.32,4.49亿,4197万,8.93
797,300608,思特奇,6.14亿,4740万,15.81,6.85亿,5546万,16.13,7.40亿,6545万,11.13
798,002868,绿康生化,3.86亿,7810万,35.25,4.01亿,9236万,35.16,3.75亿,8592万,15.77
799,603040,新坐标,1.18亿,4614万,20.97,1.58亿,5548万,21.82,2.71亿,1.05亿,21.04
800,002867,周大生,27.29亿,3.53亿,26.49,29.02亿,4.27亿,28.09,38.05亿,5.92亿,21.6
801,300642,透景生命,1.69亿,6578万,40.68,2.31亿,9777万,41.04,3.03亿,1.27亿,18.79
802,603737,三棵树,15.19亿,1.16亿,23.2,19.48亿,1.34亿,16.7,26.19亿,1.76亿,16.72
803,300572,安车检测,2.82亿,4222万,18.15,3.18亿,4903万,16.61,4.12亿,7905万,14.99
804,300505,川金诺,5.46亿,4220万,12.47,6.47亿,5809万,10.74,8.00亿,6058万,9.43
805,300579,数字认证,3.73亿,4777万,25.17,4.46亿,5996万,25.65,5.20亿,8425万,16.29
806,300546,雄帝科技,2.49亿,5347万,21.19,2.93亿,6041万,16.39,3.80亿,7951万,12.77
807,002830,名雕股份,6.73亿,4809万,16.87,6.91亿,5058万,15.85,7.44亿,5158万,8.8
808,002664,长鹰信质,15.08亿,2.02亿,14.33,17.80亿,2.31亿,14.53,24.19亿,2.56亿,14.12
809,601789,宁波建工,133亿,1.91亿,8.41,137亿,1.95亿,8.15,147亿,2.14亿,8.51
810,002152,广电运通,39.73亿,8.98亿,20.98,44.24亿,8.44亿,11.82,43.84亿,8.99亿,10.29
811,002153,石基信息,19.87亿,3.61亿,17.47,26.63亿,3.89亿,8.09,29.61亿,4.19亿,8.64
812,000546,金圆股份,18.65亿,2.64亿,15.12,21.64亿,3.06亿,15.2,50.73亿,3.51亿,13.8
813,600325,华发股份,83.08亿,6.80亿,8.88,133亿,10.18亿,8.3,199亿,16.20亿,12.65
814,000069,华侨城A,322亿,46.41亿,15.35,355亿,68.88亿,16.84,423亿,86.43亿,18.05
815,600593,大连圣亚,3.05亿,4299万,11.71,3.01亿,3355万,8.62,3.45亿,5546万,13.3
816,600498,烽火通信,135亿,6.57亿,9.83,174亿,7.60亿,10.75,211亿,8.25亿,10.36
817,000900,现代投资,65.16亿,5.67亿,8.43,95.24亿,8.22亿,11.2,106亿,8.65亿,10.56
818,600162,香江控股,42.33亿,4.29亿,11.2,54.10亿,6.90亿,13.3,43.14亿,8.17亿,11.59
819,000797,中国武夷,24.09亿,1.27亿,10.89,25.71亿,2.20亿,10.96,41.72亿,2.50亿,10.55
820,603160,汇顶科技,11.20亿,3.78亿,35.52,30.79亿,8.57亿,47.13,36.82亿,8.87亿,28.79
821,603556,海兴电力,20.00亿,4.33亿,29.52,21.64亿,5.08亿,25.44,30.25亿,5.63亿,12.64
822,603101,汇嘉时代,27.42亿,1.04亿,17.32,26.54亿,9661万,9.64,30.27亿,1.02亿,8.17
823,300389,艾比森,10.14亿,1.26亿,15.07,11.66亿,1.51亿,16.56,15.47亿,1.06亿,10.51
824,002223,鱼跃医疗,21.04亿,3.64亿,18.85,26.40亿,5.00亿,14.31,35.42亿,5.92亿,11.37
825,002083,孚日股份,42.05亿,3.11亿,10.77,43.75亿,3.78亿,12.13,48.22亿,4.10亿,12.63
826,601311,骆驼股份,53.77亿,6.09亿,14.34,63.01亿,5.15亿,10.97,76.18亿,4.83亿,9.37
827,002491,通鼎互联,36.09亿,2.56亿,9.71,41.43亿,5.39亿,19.0,42.32亿,5.95亿,14.8
828,002358,森源电气,16.90亿,1.83亿,8.59,29.53亿,3.31亿,10.88,35.51亿,4.47亿,9.49
829,000892,欢瑞世纪,4.74亿,1.71亿,20.23,7.39亿,2.65亿,24.89,15.67亿,4.22亿,14.51
830,300498,温氏股份,482亿,62.05亿,34.95,594亿,118亿,43.48,557亿,67.51亿,21.65
831,603232,格尔软件,1.86亿,4790万,21.23,2.32亿,5638万,20.63,2.72亿,7025万,14.83
832,603787,新日股份,23.95亿,5515万,10.42,20.55亿,7621万,14.68,26.96亿,7325万,9.75
833,603429,集友股份,1.75亿,4687万,29.97,1.87亿,5280万,29.94,2.34亿,9915万,21.41
834,300554,三超新材,1.15亿,3350万,19.43,1.56亿,3792万,18.43,2.84亿,8613万,22.5
835,300481,濮阳惠成,3.50亿,5749万,17.42,3.76亿,6489万,14.72,5.41亿,7416万,15.38
836,300535,达威股份,2.75亿,4809万,16.37,2.99亿,5782万,13.53,3.33亿,5175万,8.07
837,002749,国光股份,6.05亿,1.34亿,19.02,6.14亿,1.39亿,16.24,7.37亿,1.85亿,22.1
838,603909,合诚股份,2.74亿,5300万,19.34,2.90亿,5784万,13.2,3.44亿,6223万,10.33
839,002843,泰嘉股份,2.45亿,4098万,11.02,2.49亿,4115万,10.53,3.00亿,5067万,8.8
840,300400,劲拓股份,2.57亿,3204万,8.64,3.28亿,5211万,12.84,4.78亿,8034万,17.43
841,002690,美亚光电,8.41亿,2.89亿,17.56,9.01亿,3.09亿,15.78,10.94亿,3.65亿,17.38
842,300231,银信科技,6.71亿,8331万,19.78,10.50亿,1.16亿,21.39,9.34亿,1.23亿,18.45
843,600104,上汽集团,6704亿,298亿,17.91,7564亿,320亿,17.51,8706亿,344亿,16.87
844,600422,昆药集团,49.16亿,4.21亿,18.37,51.01亿,4.07亿,11.9,58.52亿,3.30亿,9.15
845,600179,安通控股,30.88亿,2.65亿,21.29,37.98亿,4.01亿,22.24,67.61亿,5.52亿,20.29
846,002773,康弘药业,20.74亿,3.94亿,19.34,25.40亿,4.97亿,18.41,27.86亿,6.44亿,20.34
847,603096,新经典,8.81亿,1.30亿,26.12,8.53亿,1.52亿,25.17,9.44亿,2.32亿,19.33
848,603920,世运电路,14.00亿,1.57亿,21.8,16.35亿,2.65亿,32.63,19.57亿,1.81亿,9.82
849,603358,华达科技,23.69亿,2.57亿,27.65,27.25亿,2.91亿,25.42,31.72亿,2.26亿,9.51
850,300514,友讯达,3.51亿,3230万,18.31,4.57亿,4372万,20.08,6.01亿,7186万,18.45
851,002866,传艺科技,4.02亿,6066万,23.8,5.82亿,9001万,26.41,6.69亿,7777万,10.93
852,300558,贝达药业,9.15亿,3.45亿,48.72,10.35亿,3.69亿,32.88,10.26亿,2.58亿,12.98
853,300428,四通新材,7.46亿,6213万,11.71,8.99亿,6992万,11.38,11.50亿,1.05亿,15.77
854,601900,南方传媒,46.02亿,3.77亿,17.74,49.18亿,4.22亿,12.8,52.51亿,6.11亿,14.68
855,002771,真视通,7.09亿,6004万,14.96,7.94亿,6904万,12.24,8.19亿,6928万,11.23
856,300532,今天国际,5.07亿,6230万,17.73,3.99亿,5464万,10.98,5.70亿,9320万,12.44
857,300043,星辉娱乐,16.73亿,3.52亿,17.23,23.93亿,4.58亿,19.72,27.55亿,2.30亿,9.31
858,300015,爱尔眼科,31.66亿,4.28亿,19.64,40.00亿,5.57亿,21.15,59.63亿,7.43亿,21.74
859,002507,涪陵榨菜,9.31亿,1.57亿,12.85,11.21亿,2.57亿,17.56,15.20亿,4.14亿,23.76
860,603393,新天然气,9.50亿,2.00亿,32.82,9.15亿,2.03亿,21.72,10.16亿,2.64亿,14.29
861,603668,天马科技,8.09亿,6605万,18.36,8.44亿,8029万,19.13,11.36亿,9086万,12.01
862,002865,钧达股份,7.66亿,4608万,9.62,9.22亿,5575万,10.49,11.53亿,6744万,9.09
863,000688,建新矿业,10.91亿,2.88亿,21.4,11.14亿,2.34亿,14.47,12.40亿,4.12亿,21.04
864,600763,通策医疗,7.63亿,1.24亿,17.92,8.79亿,1.36亿,18.17,11.80亿,2.17亿,23.39
865,600000,浦发银行,1466亿,506亿,18.82,1608亿,531亿,16.35,1686亿,543亿,14.45
866,601988,中国银行,4743亿,1708亿,14.53,4836亿,1646亿,12.58,4833亿,1724亿,12.24
867,600621,华鑫股份,3.65亿,1.30亿,13.14,24.35亿,3.98亿,8.14,36.40亿,7.75亿,13.47
868,600383,金地集团,328亿,32.00亿,9.86,555亿,63.00亿,17.84,377亿,68.43亿,17.62
869,002051,中工国际,81.20亿,10.51亿,18.87,80.66亿,12.80亿,19.55,109亿,14.84亿,19.24
870,002841,视源股份,59.96亿,3.54亿,54.65,82.38亿,7.42亿,74.94,109亿,6.91亿,31.46
871,603369,今世缘,24.25亿,6.85亿,17.94,25.62亿,7.58亿,17.43,29.57亿,8.96亿,18.11
872,002589,瑞康医药,97.50亿,2.36亿,8.16,156亿,5.91亿,13.02,233亿,10.08亿,13.74
873,002557,洽洽食品,33.11亿,3.64亿,13.13,35.13亿,3.54亿,12.26,36.03亿,3.19亿,10.74
874,002368,太极股份,48.29亿,2.02亿,9.57,52.19亿,3.02亿,11.77,53.00亿,2.92亿,11.59
875,300233,金城医药,11.79亿,1.71亿,14.19,14.20亿,1.59亿,11.72,27.88亿,2.86亿,8.46
876,601186,中国铁建,6005亿,126亿,12.41,6293亿,140亿,11.55,6810亿,161亿,12.16
877,601238,广汽集团,294亿,42.32亿,11.43,494亿,62.88亿,15.39,716亿,108亿,21.49
878,601139,深圳燃气,79.67亿,6.60亿,10.15,85.09亿,7.72亿,10.42,111亿,8.87亿,11.0
879,002279,久其软件,7.17亿,1.35亿,10.19,13.21亿,2.19亿,10.6,19.92亿,3.07亿,12.86
880,601390,中国中铁,6241亿,123亿,10.94,6434亿,125亿,9.57,6934亿,161亿,11.25
881,002396,星网锐捷,45.17亿,2.62亿,11.26,56.88亿,3.19亿,11.62,77.05亿,4.72亿,15.44
882,601158,重庆水务,44.88亿,15.52亿,11.65,44.54亿,10.68亿,8.03,44.72亿,20.67亿,15.09
883,601111,中国国航,1089亿,67.74亿,11.84,1127亿,68.14亿,10.61,1214亿,72.40亿,8.96
884,600887,伊利股份,604亿,46.32亿,23.87,606亿,56.62亿,26.58,681亿,60.01亿,25.22
885,000623,吉林敖东,23.35亿,25.94亿,17.33,27.37亿,16.66亿,9.43,29.77亿,18.63亿,9.59
886,000719,中原传媒,71.39亿,7.03亿,12.5,78.90亿,6.73亿,10.5,81.74亿,6.93亿,9.97
887,000718,苏宁环球,73.75亿,8.99亿,17.15,82.47亿,10.71亿,12.54,57.68亿,11.48亿,14.88
888,000858,五粮液,217亿,61.76亿,14.93,245亿,67.85亿,15.01,302亿,96.74亿,19.38
889,002019,亿帆医药,24.35亿,3.61亿,13.29,35.05亿,7.05亿,22.02,43.73亿,13.05亿,27.87
890,600115,东方航空,938亿,45.41亿,14.73,986亿,45.08亿,10.85,1017亿,63.52亿,12.64
891,600350,山东高速,69.74亿,26.96亿,12.22,84.61亿,30.89亿,12.93,73.80亿,26.44亿,10.29
892,600329,中新药业,70.81亿,4.51亿,13.55,62.43亿,4.24亿,10.3,56.89亿,4.76亿,11.05
893,600684,珠江实业,33.29亿,2.87亿,13.14,41.01亿,3.33亿,13.71,42.40亿,3.60亿,13.16
894,600682,南京新百,159亿,3.67亿,19.02,170亿,4.64亿,15.56,180亿,7.36亿,10.41
895,600035,楚天高速,12.31亿,4.30亿,11.07,12.73亿,3.90亿,9.3,26.88亿,5.76亿,10.31
896,600452,涪陵电力,12.50亿,1.86亿,30.85,16.65亿,1.68亿,22.23,20.60亿,2.26亿,22.32
897,600658,电子城,18.12亿,5.24亿,16.37,15.16亿,4.20亿,9.73,21.34亿,5.08亿,8.25
898,600545,卓郎智能,43.80亿,3119万,20.97,63.53亿,4.75亿,20.95,87.13亿,6.58亿,23.67
899,600081,东风科技,48.25亿,1.53亿,14.74,52.24亿,1.17亿,10.47,61.02亿,1.39亿,11.6
900,600061,国投资本,178亿,45.23亿,20.51,107亿,31.12亿,9.44,103亿,25.90亿,9.13
901,600016,民生银行,1544亿,461亿,16.98,1552亿,478亿,15.13,1443亿,498亿,14.03
902,000151,中成股份,12.12亿,1.35亿,13.43,17.67亿,1.01亿,10.09,22.29亿,8736万,8.82
903,600557,康缘药业,28.20亿,3.62亿,13.65,30.00亿,3.74亿,12.55,32.75亿,3.74亿,11.29
904,000928,中钢国际,97.69亿,4.72亿,17.78,94.48亿,5.13亿,15.78,78.59亿,4.18亿,9.37
905,600366,宁波韵升,14.36亿,3.41亿,10.65,15.60亿,8.00亿,19.48,18.81亿,4.23亿,9.14
906,600183,生益科技,76.10亿,5.44亿,12.31,85.38亿,7.48亿,15.65,108亿,10.75亿,20.12
907,601398,工商银行,6976亿,2771亿,17.1,6759亿,2782亿,15.24,7265亿,2860亿,14.35
908,601818,光大银行,932亿,295亿,15.5,940亿,303亿,13.8,919亿,315亿,12.75
909,600535,天士力,132亿,14.79亿,22.82,139亿,11.76亿,15.24,161亿,13.77亿,15.24
910,600917,重庆燃气,59.26亿,3.75亿,11.13,54.89亿,3.71亿,10.45,57.14亿,3.63亿,9.9
911,601128,常熟银行,34.92亿,9.66亿,12.79,44.75亿,10.41亿,11.91,49.97亿,12.64亿,12.52
912,603239,浙江仙通,4.24亿,8773万,31.09,5.86亿,1.50亿,41.65,7.32亿,1.70亿,18.36
913,603019,中科曙光,36.62亿,1.77亿,14.09,43.60亿,2.24亿,10.59,62.94亿,3.09亿,10.24
914,300545,联得装备,2.50亿,5132万,25.94,2.56亿,3843万,13.23,4.66亿,5652万,11.63
915,300503,昊志机电,2.21亿,4345万,10.04,3.31亿,6278万,10.13,4.46亿,7526万,10.52
916,002812,创新股份,11.31亿,1.50亿,19.42,11.46亿,1.65亿,9.2,12.20亿,1.56亿,9.74
917,002803,吉宏股份,5.22亿,3738万,14.6,5.70亿,4300万,12.85,11.33亿,8003万,17.04
918,002777,久远银海,4.50亿,5722万,25.74,5.27亿,7727万,17.62,6.90亿,9080万,18.81
919,002820,桂发祥,4.57亿,9404万,24.02,4.58亿,9177万,19.35,4.86亿,9260万,9.21
920,002809,红墙股份,4.49亿,8258万,21.38,4.37亿,6614万,11.23,6.31亿,8064万,8.78
921,300547,川环科技,4.42亿,6517万,24.56,5.11亿,8433万,21.29,6.48亿,1.14亿,17.53
922,002763,汇洁股份,18.88亿,1.66亿,15.02,20.49亿,1.83亿,11.76,21.36亿,2.22亿,13.26
923,300440,运达科技,4.60亿,1.28亿,13.6,6.12亿,1.39亿,11.27,5.95亿,1.19亿,8.41
924,300448,浩云科技,4.66亿,6588万,14.44,5.45亿,8716万,13.97,5.70亿,1.11亿,12.77
925,601021,春秋航空,80.94亿,13.28亿,23.01,84.29亿,9.51亿,13.74,110亿,12.62亿,16.0
926,300467,迅游科技,1.72亿,5936万,20.67,1.58亿,3912万,8.19,2.78亿,1.02亿,13.04
927,603788,宁波高发,6.68亿,1.12亿,17.4,8.61亿,1.57亿,20.72,12.08亿,2.33亿,19.52
928,002739,万达电影,80.01亿,11.86亿,26.24,112亿,13.66亿,14.02,132亿,15.16亿,13.73
929,002798,帝欧家居,3.87亿,5342万,14.76,4.27亿,5063万,10.06,5.34亿,5453万,8.85
930,000333,美的集团,1393亿,127亿,29.06,1598亿,147亿,26.88,2419亿,173亿,25.88
931,300298,三诺生物,6.46亿,1.44亿,12.42,7.96亿,1.15亿,9.47,10.33亿,2.58亿,19.43
932,600804,鹏博士,79.26亿,7.17亿,14.04,88.50亿,7.67亿,12.98,81.70亿,7.69亿,11.43
933,002680,长生生物,7.96亿,2.93亿,25.43,10.18亿,4.25亿,12.15,15.53亿,5.66亿,15.43
934,002385,大北农,161亿,7.06亿,10.84,168亿,8.83亿,9.88,187亿,12.65亿,13.16
935,002410,广联达,15.39亿,2.42亿,8.83,20.39亿,4.23亿,14.85,23.57亿,4.72亿,15.77
936,002354,天神娱乐,9.41亿,3.62亿,32.13,16.75亿,5.47亿,10.24,31.01亿,10.20亿,13.62
937,300003,乐普医疗,27.69亿,5.21亿,15.62,34.68亿,6.79亿,14.7,45.38亿,8.99亿,15.17
938,002367,康力电梯,32.70亿,4.89亿,22.7,33.14亿,4.24亿,15.1,32.80亿,3.26亿,8.96
939,300222,科大智能,8.58亿,1.37亿,10.07,17.34亿,2.77亿,11.17,25.59亿,3.37亿,8.73
940,002561,徐家汇,19.96亿,2.53亿,13.39,21.01亿,2.41亿,12.07,21.02亿,2.37亿,11.34
941,002238,天威视讯,17.89亿,2.72亿,11.42,16.93亿,3.05亿,11.72,15.91亿,2.36亿,8.68
942,601766,中国中车,2419亿,118亿,12.47,2297亿,113亿,11.2,2110亿,108亿,9.14
943,300229,拓尔思,3.88亿,1.21亿,8.28,6.80亿,1.37亿,8.74,8.21亿,1.58亿,9.16
944,002158,汉钟精机,8.89亿,1.57亿,11.69,12.46亿,2.07亿,10.32,16.04亿,2.27亿,10.63
945,002202,金风科技,301亿,28.49亿,18.13,264亿,30.03亿,16.87,251亿,30.55亿,15.04
946,600885,宏发股份,42.48亿,4.72亿,16.64,50.83亿,5.82亿,18.13,60.20亿,6.85亿,17.91
947,000656,金科股份,194亿,12.67亿,10.26,322亿,13.95亿,9.42,348亿,20.05亿,10.63
948,601336,新华保险,1585亿,86.01亿,16.2,1462亿,49.42亿,8.45,1441亿,53.83亿,8.76
949,601601,中国太保,2472亿,177亿,14.2,2670亿,121亿,9.1,3198亿,147亿,10.9
950,600741,华域汽车,1055亿,52.33亿,18.34,1243亿,60.76亿,16.84,1405亿,65.54亿,16.51
951,002032,苏泊尔,109亿,8.89亿,21.9,119亿,10.77亿,22.79,142亿,13.08亿,26.87
952,002672,东江环保,24.03亿,3.33亿,12.78,26.17亿,5.34亿,17.65,31.00亿,4.73亿,13.53
953,600483,福能股份,71.58亿,10.63亿,17.16,63.62亿,10.15亿,10.77,67.99亿,8.44亿,8.21
954,600657,信达地产,81.36亿,8.60亿,10.6,116亿,8.81亿,10.09,152亿,10.11亿,10.72
955,600299,安迪苏,152亿,15.29亿,17.6,107亿,18.65亿,16.79,104亿,13.23亿,10.51
956,600252,中恒集团,13.43亿,5.20亿,8.97,16.70亿,4.89亿,9.53,20.48亿,6.05亿,11.08
957,600068,葛洲坝,823亿,26.83亿,13.82,1003亿,33.95亿,14.78,1068亿,46.84亿,17.28
958,600064,南京高科,38.82亿,8.48亿,9.83,52.21亿,9.27亿,9.86,36.26亿,9.46亿,9.53
959,002043,兔宝宝,16.47亿,9749万,11.52,26.77亿,2.60亿,17.57,41.20亿,3.65亿,20.75
960,600406,国电南瑞,97.12亿,13.00亿,14.03,282亿,31.61亿,16.12,242亿,32.41亿,16.38
961,600426,华鲁恒升,86.51亿,9.05亿,12.98,77.01亿,8.75亿,11.27,104亿,12.22亿,14.02
962,600419,天润乳业,5.89亿,5086万,11.7,8.75亿,7827万,11.2,12.40亿,9913万,12.59
963,000921,海信科龙,235亿,5.80亿,15.49,267亿,10.88亿,24.23,335亿,19.98亿,35.12
964,000920,南方汇通,9.05亿,8411万,9.07,10.09亿,9866万,10.38,10.83亿,1.14亿,14.03
965,601939,建设银行,6052亿,2281亿,17.27,6051亿,2315亿,15.44,6217亿,2423亿,14.8
966,000166,申万宏源,305亿,122亿,27.41,147亿,54.09亿,10.59,134亿,46.00亿,8.61
967,601200,上海环境,20.09亿,3.41亿,8.0,25.51亿,4.65亿,9.98,25.66亿,5.06亿,9.83
968,300640,德艺文创,3.37亿,3188万,34.12,3.53亿,4447万,41.58,4.71亿,3566万,16.75
969,002826,易明医药,3.47亿,5003万,24.51,4.52亿,5536万,18.64,3.80亿,6048万,10.46
970,300604,长川科技,1.02亿,2491万,18.63,1.24亿,4142万,20.38,1.80亿,5025万,14.66
971,600908,无锡银行,23.97亿,8.33亿,12.3,25.20亿,8.93亿,11.52,28.51亿,9.95亿,11.04
972,603968,醋化股份,12.42亿,1.04亿,12.34,13.30亿,1.48亿,12.8,16.61亿,1.61亿,12.53
973,603098,森特股份,10.72亿,1.73亿,19.63,16.96亿,2.07亿,20.66,21.36亿,2.00亿,12.36
974,300474,景嘉微,2.40亿,8895万,25.45,2.78亿,1.05亿,14.3,3.06亿,1.19亿,12.47
975,002823,凯中精密,8.80亿,9125万,22.43,11.16亿,1.29亿,24.38,13.84亿,1.53亿,13.94
976,603018,中设集团,13.97亿,1.60亿,9.56,19.91亿,2.10亿,11.54,27.76亿,2.97亿,15.99
977,002821,凯莱英,8.31亿,1.54亿,18.62,11.03亿,2.53亿,24.11,14.23亿,3.41亿,17.93
978,603898,好莱客,10.82亿,1.62亿,20.17,14.33亿,2.52亿,24.1,18.63亿,3.48亿,22.45
979,603868,飞科电器,27.83亿,5.02亿,55.23,33.64亿,6.13亿,34.3,38.53亿,8.35亿,38.42
980,601811,新华文轩,57.33亿,6.47亿,9.83,63.56亿,6.47亿,8.22,73.46亿,9.24亿,11.29
981,002818,富森美,10.41亿,4.53亿,21.8,12.21亿,5.56亿,20.42,12.58亿,6.51亿,16.25
982,603866,桃李面包,25.63亿,3.47亿,30.33,33.05亿,4.36亿,22.42,40.80亿,5.13亿,22.36
983,603030,全筑股份,21.85亿,8253万,11.35,33.36亿,1.00亿,9.89,46.25亿,1.65亿,10.9
984,002734,利民股份,8.35亿,6744万,9.23,11.60亿,1.13亿,12.18,14.23亿,1.37亿,8.21
985,603006,联明股份,6.84亿,9773万,14.02,9.23亿,1.29亿,16.7,10.16亿,1.14亿,12.96
986,300320,海达股份,8.29亿,6576万,8.9,8.56亿,8298万,10.4,12.92亿,1.40亿,15.91
987,000034,神州数码,4.58亿,2136万,12.12,405亿,4.04亿,19.04,622亿,7.23亿,24.1
988,000726,鲁泰A,61.73亿,7.12亿,10.66,59.90亿,8.09亿,11.7,64.09亿,8.41亿,11.87
989,600340,华夏幸福,383亿,48.01亿,42.07,538亿,64.92亿,29.54,596亿,87.81亿,31.4
